Model,Horizon,Ticker,Observations,Accuracy,ROC_AUC,Precision,Recall,F1,Up_Proportion_Actual
SVM,7-day,LLOY,171,0.6257309941520468,0.5059871495327102,0.6369426751592356,0.9345794392523364,0.7575757575757576,0.6257309941520468
SVM,7-day,RR,170,0.5176470588235295,0.42431355811637506,0.5594405594405595,0.8080808080808081,0.6611570247933884,0.5823529411764706
SVM,7-day,SBRY,171,0.543859649122807,0.5989697802197802,0.549618320610687,0.7912087912087912,0.6486486486486487,0.5321637426900585
LSTM,30-day,ASC,166,0.5301204819277109,0.24733693273019117,0.5333333333333333,0.9887640449438202,0.6929133858267716,0.536144578313253
LSTM,30-day,CPI,166,0.5240963855421686,0.3333333333333333,0.5240963855421686,1.0,0.6877470355731226,0.5240963855421686
LSTM,30-day,CRST,166,0.37349397590361444,0.34506823821339955,0.37349397590361444,1.0,0.543859649122807,0.37349397590361444
LSTM,30-day,LLOY,166,0.7349397590361446,0.36419523099850964,0.7349397590361446,1.0,0.8472222222222222,0.7349397590361446
LSTM,30-day,RR,165,0.5636363636363636,0.4311529271206691,0.5636363636363636,1.0,0.7209302325581395,0.5636363636363636
LSTM,30-day,SBRY,166,0.39759036144578314,0.4177596864164028,0.4,0.9850746268656716,0.5689655172413793,0.4036144578313253
Logistic Regression,30-day,ASC,166,0.5301204819277109,0.48183277396760543,0.5333333333333333,0.9887640449438202,0.6929133858267716,0.536144578313253
Logistic Regression,30-day,CPI,166,0.5240963855421686,0.3761094136476066,0.524390243902439,0.9885057471264368,0.6852589641434262,0.5240963855421686
Logistic Regression,30-day,CRST,166,0.3795180722891566,0.625,0.37575757575757573,1.0,0.5462555066079295,0.37349397590361444
Logistic Regression,30-day,LLOY,166,0.7349397590361446,0.5927719821162444,0.7349397590361446,1.0,0.8472222222222222,0.7349397590361446
Logistic Regression,30-day,RR,165,0.5636363636363636,0.4669952210274791,0.5644171779141104,0.989247311827957,0.71875,0.5636363636363636
Logistic Regression,30-day,SBRY,166,0.3674698795180723,0.4489672847881803,0.38125,0.9104477611940298,0.5374449339207048,0.4036144578313253
Random Forest,30-day,ASC,166,0.6385542168674698,0.6262220925142273,0.6464646464646465,0.7191011235955056,0.6808510638297872,0.536144578313253
Random Forest,30-day,CPI,166,0.4879518072289157,0.5122944856685581,0.5094339622641509,0.6206896551724138,0.5595854922279793,0.5240963855421686
Random Forest,30-day,CRST,166,0.3433734939759036,0.3867866004962779,0.2882882882882883,0.5161290322580645,0.3699421965317919,0.37349397590361444
Random Forest,30-day,LLOY,166,0.5963855421686747,0.4799739195230998,0.7433628318584071,0.6885245901639344,0.7148936170212766,0.7349397590361446
Random Forest,30-day,RR,165,0.5515151515151515,0.513142174432497,0.5811965811965812,0.7311827956989247,0.6476190476190476,0.5636363636363636
Random Forest,30-day,SBRY,166,0.5,0.5406301824212272,0.43548387096774194,0.8059701492537313,0.5654450261780105,0.4036144578313253
SVM,30-day,ASC,166,0.5180722891566265,0.4708886618998978,0.5314685314685315,0.8539325842696629,0.6551724137931034,0.536144578313253
SVM,30-day,CPI,166,0.41566265060240964,0.37247199185217517,0.4626865671641791,0.7126436781609196,0.5610859728506787,0.5240963855421686
SVM,30-day,CRST,166,0.3192771084337349,0.36833126550868484,0.3082706766917293,0.6612903225806451,0.4205128205128205,0.37349397590361444
SVM,30-day,LLOY,166,0.7048192771084337,0.5232861400894188,0.7267080745341615,0.9590163934426229,0.8268551236749117,0.7349397590361446
SVM,30-day,RR,165,0.5333333333333333,0.38306451612903225,0.5506329113924051,0.9354838709677419,0.6932270916334662,0.5636363636363636
SVM,30-day,SBRY,166,0.35542168674698793,0.43132820744761047,0.3717948717948718,0.8656716417910447,0.5201793721973094,0.4036144578313253
