date,ticker,Close,High,Low,Open,Volume,SMA_10,STOCH_K_14,MACD_signal_9,RSI_14,CCI_20,daily_compound_sentiment,eps_surprise_pct,sue
2025-03-11,CPI,203.0998992919922,206.99989318847656,200.99989318847656,206.99989318847656,597893,201.38989868164063,52.525251487346,-3.085465812807758,52.5316394573021,-2.264477659728972,,,
2025-03-12,CPI,203.0998992919922,207.43490600585935,199.49989318847656,200.0998992919922,562923,201.5998992919922,52.525251487346,-2.850580658120285,53.89611204579488,-0.9853227198803388,,,
2025-03-13,CPI,203.6999053955078,217.49989318847656,199.49989318847656,217.49989318847656,247269,201.95989990234372,54.00004069010416,-2.62075043873047,52.02703143896293,85.6936583433113,,,
2025-03-14,CPI,208.1999053955078,210.5998992919922,203.0998992919922,206.0998992919922,273585,203.18990020751957,69.00004069010417,-2.3283685425636533,57.14287068216303,96.2714553811532,,,
2025-03-17,CPI,208.49989318847656,217.49989318847656,205.49989318847656,217.49989318847656,434237,204.2698989868164,70.0,-2.0020146564363026,59.23567332946086,164.53162013209533,,,
2025-03-18,CPI,212.39990234375,217.1999053955078,207.2998962402344,207.5998992919922,620259,206.1898986816406,83.00003051757812,-1.6046904304763197,61.44579863718716,174.24478104922318,,,
2025-03-19,CPI,209.39990234375,217.49989318847656,209.39990234375,217.49989318847656,306323,206.2498992919922,73.00003051757812,-1.2279175966818758,58.95954420008485,146.25983076543568,,,
2025-03-20,CPI,207.89990234375,217.1999053955078,207.764892578125,209.99989318847656,188652,206.729899597168,68.00003051757812,-0.9049099832318508,62.19512648982592,111.238230745129,,,
2025-03-21,CPI,205.7998962402344,208.64990234375,203.3549041748047,206.99989318847656,362446,206.60989990234376,58.94737912897478,-0.6639758591161675,58.181811456179055,17.48149127472241,,,
2025-03-24,CPI,208.49989318847656,217.49989318847656,208.49989318847656,217.49989318847656,401199,207.05989990234372,63.6583879595736,-0.4425237633191018,66.03772920981194,107.48167881522048,,-1.564,-1.564
2025-03-25,CPI,207.5998992919922,211.1999053955078,207.5998992919922,209.0998992919922,325179,207.50989990234376,53.12501806201775,-0.2582417860474437,48.181821964990775,55.786629546015554,,,
2025-03-26,CPI,208.1999053955078,216.5998992919922,205.7998962402344,206.99989318847656,474727,208.0199005126953,48.333401150173614,-0.0967563525047422,59.13979788389536,73.42187857053138,,,
2025-03-27,CPI,212.39990234375,216.2998962402344,205.7998962402344,206.99989318847656,455432,208.88990020751956,71.66671752929688,0.1092043414214449,59.57448535399583,87.88990663172487,,,
2025-03-28,CPI,206.99989318847656,214.1999053955078,205.49989318847656,211.7998962402344,313494,208.7698989868164,41.66666666666666,0.2458415760127529,54.90195980656248,38.49108240302804,,-1.85,-1.85
