date,title,url,domain,language,neg,neu,pos,compound,ticker
20230608T154500Z,"UK FTSE 100 slips on Vodafone drag , interest rate angst",https://www.kitco.com/news/2023-06-08/UK-s-FTSE-100-slips-on-Vodafone-drag-interest-rate-angst.html,kitco.com,English,0.147,0.62,0.233,0.2732,CRST
20230608T140000Z,"Europe Movers : Crest Nicholson , FirstGroup , Mitie Group , RWS Holdings , Saint Gobain , Wizz Air","https://123jump.com/Stock-Movers-Today/Europe-Movers:-Crest-Nicholson,-FirstGroup,-Mitie-Group,-RWS-Holdings,-Saint-Gobain,-Wizz-Air/Jun%208-2023/T-24480",123jump.com,English,0.0,1.0,0.0,0.0,CRST
20230608T140000Z,"European Markets Turn Cautious , Technical Recession In Eurozone","https://123jump.com/Stock-Market-News-Today/European-Markets-Turn-Cautious,-Technical-Recession-In-Eurozone/Jun%208-2023/T-24478",123jump.com,English,0.412,0.588,0.0,-0.4939,CRST
20230608T134500Z,"European Markets Turn Cautious , Technical Recession In Eurozone","https://ticker.com/Stock-Market-News-Today/European-Markets-Turn-Cautious,-Technical-Recession-In-Eurozone/Jun%208-2023/T-24478",ticker.com,English,0.412,0.588,0.0,-0.4939,CRST
20230608T134500Z,"Europe Movers : Crest Nicholson , FirstGroup , Mitie Group , RWS Holdings , Saint Gobain , Wizz Air","https://ticker.com/Stock-Movers-Today/Europe-Movers:-Crest-Nicholson,-FirstGroup,-Mitie-Group,-RWS-Holdings,-Saint-Gobain,-Wizz-Air/Jun%208-2023/T-24480",ticker.com,English,0.0,1.0,0.0,0.0,CRST
20230608T124500Z,Morning note : economia e finanza dai giornali esteri,https://www.borsaitaliana.it/borsa/notizie/radiocor/finanza/dettaglio/morning-note-economia-e-finanza-dai-giornali-esteri-nRC_08062023_1007_207238293.html,borsaitaliana.it,English,0.0,1.0,0.0,0.0,CRST
20230608T123000Z,"Rising rates to hit housing demand , builder says",https://news.yahoo.com/rising-rates-hit-housing-demand-115841585.html,news.yahoo.com,English,0.176,0.824,0.0,-0.128,CRST
20230608T120000Z,Higher expenses crimp Crest Nicholson profits recovery in 2023 - London Business News,https://londonlovesbusiness.com/higher-expenses-crimp-crest-nicholson-profits-recovery-in-2023/,londonlovesbusiness.com,English,0.0,0.791,0.209,0.4404,CRST
20230608T120000Z,LONDON MARKET MIDDAY : Stocks stagnant ; eurozone slips into recession,https://www.lse.co.uk/news/london-market-midday-stocks-stagnant-eurozone-slips-into-recession-rrsvfflu6tomclf.html,lse.co.uk,English,0.259,0.741,0.0,-0.4215,CRST
20230608T120000Z,FTSE 100 flat as Canada follows Australia in raising rates - London Business News,https://londonlovesbusiness.com/ftse-100-flat-as-canada-follows-australia-in-raising-rates/,londonlovesbusiness.com,English,0.0,1.0,0.0,0.0,CRST
20230608T120000Z,European Shares Mixed Amid Rate - hike Concerns,https://www.rttnews.com/3368982/european-shares-mixed-amid-rate-hike-concerns.aspx,rttnews.com,English,0.0,0.732,0.268,0.296,CRST
20230608T114500Z,Stocks stagnant ; eurozone slips into recession,https://www.marketscreener.com/quote/currency/CANADIAN-DOLLAR-US-DOLL-2373592/news/Stocks-stagnant-eurozone-slips-into-recession-44071466/,marketscreener.com,English,0.359,0.641,0.0,-0.4215,CRST
20230608T104500Z,European Shares Mixed Amid Rate - hike Concerns,https://markets.businessinsider.com/news/stocks/european-shares-mixed-amid-rate-hike-concerns-1032377929,markets.businessinsider.com,English,0.0,0.732,0.268,0.296,CRST
20230608T101500Z,Crest Nicholson interim results - reactionfrom property experts,https://ifamagazine.com/article/crest-nicholson-interim-results-reaction%EE%A5%8Bfrom-property-experts/,ifamagazine.com,English,0.0,1.0,0.0,0.0,CRST
20230608T101500Z,BUSINESS LIVE : Fresh crypto crackdown ; Crest Nicholson issues warning,https://www.thisismoney.co.uk/money/markets/article-12172683/BUSINESS-LIVE-Fresh-crypto-crackdown-Crest-Nicholson-issues-warning.html,thisismoney.co.uk,English,0.205,0.598,0.197,-0.0258,CRST
20230608T100000Z,Crest Nicholson warns on impact of higher rates as profits slump 60 % ,https://www.sharecast.com/news/news-and-announcements/crest-nicholson-warns-on-impact-of-higher-rates-as-profits-slump-60--13665326.html,sharecast.com,English,0.098,0.699,0.203,0.3612,CRST
20230608T094500Z,Eurozone sinks into recession - latest updates,https://www.msn.com/en-us/money/markets/eurozone-sinks-into-recession-latest-updates/ar-AA1cgEV6,msn.com,English,0.359,0.641,0.0,-0.4215,CRST
20230608T090000Z,BUSINESS LIVE : Fresh crypto crackdown ; Crest Nicholson issues warning,https://www.dailymail.co.uk/money/markets/article-12172683/BUSINESS-LIVE-Fresh-crypto-crackdown-Crest-Nicholson-issues-warning.html,dailymail.co.uk,English,0.205,0.598,0.197,-0.0258,CRST
20230608T090000Z,Crest Nicholson profit and revenue down in  difficult  first - half,https://www.marketscreener.com/quote/stock/CREST-NICHOLSON-HOLDINGS-12583133/news/Crest-Nicholson-profit-and-revenue-down-in-difficult-first-half-44068545/,marketscreener.com,English,0.187,0.597,0.216,0.1027,CRST
20230608T083000Z,Crest Nicholson warns over rising borrowing costs as profit shrinks,https://www.lbc.co.uk/business/8a1326eef8c2484b91452a7024318d2e/,lbc.co.uk,English,0.114,0.65,0.236,0.3612,CRST
20230608T074500Z,Crest Nicholson : HALF YEAR RESULTS 2023 PRESENTATION,https://www.marketscreener.com/quote/stock/CREST-NICHOLSON-HOLDINGS-12583133/news/Crest-Nicholson-HALF-YEAR-RESULTS-2023-PRESENTATION-44068172/,marketscreener.com,English,0.0,1.0,0.0,0.0,CRST
20230608T071500Z,CRST Stock Price | Crest Nicholson Holdings PLC Stock Quote ( U . K .: London ) ,https://www.marketwatch.com/investing/stock/crst,marketwatch.com,English,0.0,1.0,0.0,0.0,CRST
20230608T071500Z,Crest Nicholson Swung to 1H Pretax Profit Despite Revenue Slip,https://www.marketwatch.com/story/crest-nicholson-swung-to-1h-pretax-profit-despite-revenue-slip-cbf8dfa1,marketwatch.com,English,0.0,0.756,0.244,0.4404,CRST
20230608T071500Z,"FTSE News : Homebuilders positive signs , Crest Nicholson update , Sunak in the US",https://www.bloomberg.com/news/articles/2023-06-08/ftse-news-homebuilders-positive-signs-crest-nicholson-update-sunak-in-the-us,bloomberg.com,English,0.0,0.753,0.247,0.5574,CRST
20230608T070000Z,FTSE 100 called slightly lower after surprise rate rise in Canada,https://www.proactiveinvestors.co.uk/companies/news/1017312/ftse-100-called-slightly-lower-after-surprise-rate-rise-in-canada-1017312.html,proactiveinvestors.co.uk,English,0.15,0.706,0.144,-0.0183,CRST
20230608T070000Z,Global bond markets slump as inflation worries deepen,https://finance.yahoo.com/news/global-bond-markets-slump-inflation-061849876.html,finance.yahoo.com,English,0.286,0.714,0.0,-0.4215,CRST
20230607T140000Z,New MD for Keepmoat East Midlands | TheBusinessDesk . com,https://www.thebusinessdesk.com/eastmidlands/news/2072331-new-md-for-keepmoat-east-midlands/,thebusinessdesk.com,English,0.0,1.0,0.0,0.0,CRST
20230606T133000Z,House building falling at steepest rate since May 2020 – Mortgage Strategy,https://www.mortgagestrategy.co.uk/news/house-building-falling-at-steepest-rate-since-may-2020/,mortgagestrategy.co.uk,English,0.138,0.862,0.0,-0.1531,CRST
20230601T160000Z,"Crest Nicholson firm responsible for manager allegedly raping employee , court finds",https://www.telegraph.co.uk/news/2023/06/01/crest-nicholson-manager-alleged-rape-employee-court/,telegraph.co.uk,English,0.298,0.559,0.143,-0.5423,CRST
20230601T130000Z,Woman who claimed she was raped by her manager after Christmas work party wins sex harassment case,https://www.dailymail.co.uk/news/article-12148285/Woman-claimed-raped-manager-Christmas-work-party-wins-sex-harassment-case.html,dailymail.co.uk,English,0.295,0.473,0.233,-0.4019,CRST
20230801T093000Z,Hunts Grove Gloucester : Calls to drop  failed  open spaces scheme,https://www.stroudnewsandjournal.co.uk/news/23686052.hunts-grove-gloucester-calls-drop-failed-open-spaces-scheme/,stroudnewsandjournal.co.uk,English,0.403,0.597,0.0,-0.6597,CRST
20230801T074500Z,Hunts Grove Gloucester : Calls to drop  failed  open spaces scheme,https://www.gazetteseries.co.uk/news/23686052.hunts-grove-gloucester-calls-drop-failed-open-spaces-scheme/,gazetteseries.co.uk,English,0.403,0.597,0.0,-0.6597,CRST
20230729T120000Z,Housebuilder says 70 % of homes now sold on Alrewas development,https://lichfieldlive.co.uk/2023/07/29/housebuilder-says-70-of-homes-now-sold-on-alrewas-development/,lichfieldlive.co.uk,English,0.0,1.0,0.0,0.0,CRST
20230729T081500Z,Concerns over parking at latest phase of Wycke Hill development | Maldon and Burnham Standard,https://www.maldonandburnhamstandard.co.uk/news/23598386.concerns-parking-latest-phase-wycke-hill-development/,maldonandburnhamstandard.co.uk,English,0.0,1.0,0.0,0.0,CRST
20230725T201500Z,News Analysis : Is a property crash unthinkable ? – Mortgage Strategy,https://www.mortgagestrategy.co.uk/news/news-analysis-is-a-property-crash-unthinkable/,mortgagestrategy.co.uk,English,0.278,0.722,0.0,-0.4019,CRST
20230724T164500Z,UK homebuilders under pressure as lofty mortgages deter first - time buyers,https://www.kitco.com/news/2023-07-24/UK-homebuilders-under-pressure-as-lofty-mortgages-deter-first-time-buyers.html,kitco.com,English,0.18,0.82,0.0,-0.296,CRST
20230724T144500Z,UK homebuilders under pressure as lofty mortgages deter first - time buyers,https://finance.yahoo.com/news/uk-homebuilders-under-pressure-lofty-134547229.html,finance.yahoo.com,English,0.18,0.82,0.0,-0.296,CRST
20230724T140000Z,UK homebuilders under pressure as lofty mortgages deter first - time buyers,https://www.marketscreener.com/quote/stock/THE-BERKELEY-GROUP-HOLDIN-4004901/news/UK-homebuilders-under-pressure-as-lofty-mortgages-deter-first-time-buyers-44401810/,marketscreener.com,English,0.18,0.82,0.0,-0.296,CRST
20230720T200000Z,London close : FTSE 100 adds to gains on mixed day for stocks,https://www.lse.co.uk/news/london-close-ftse-100-adds-to-gains-on-mixed-day-for-stocks-jnl7yn2qd5dv5pd.html,lse.co.uk,English,0.0,0.821,0.179,0.34,CRST
20230719T234500Z,Investors cheer  turning point  in inflation battle,https://www.thisismoney.co.uk/money/markets/article-12316117/Investors-cheer-turning-point-inflation-battle-Property-stocks-lead-bumper-market-rally-pound-gilt-yields-reverse.html,thisismoney.co.uk,English,0.239,0.459,0.303,0.1779,CRST
20230719T074500Z,"FTSE 100 Live 19 July : Sterling lower as united kingdom inflation falls to 7 . 9 %, Rio Tinto posts update",https://www.standard.co.uk/business/ftse-100-live-19-july-uk-inflation-severn-trent-hargreaves-lansdown-update-pound-dollar-stocks-shares-interest-rate-b1095279.html,standard.co.uk,English,0.105,0.762,0.133,0.1531,CRST
20230718T061500Z,Shareholders in Crest Nicholson Holdings ( LON : CRST ) are in the red if they invested five years ago,https://finance.yahoo.com/news/shareholders-crest-nicholson-holdings-lon-050548350.html,finance.yahoo.com,English,0.0,1.0,0.0,0.0,CRST
20230714T224500Z,David James Edwards - Chattanoogan . com,https://www.chattanoogan.com/2023/7/14/471878/David-James-Edwards.aspx,chattanoogan.com,English,0.0,1.0,0.0,0.0,CRST
20230714T214500Z,London close : Stocks slip on Friday but still finish week higher,https://www.sharecast.com/news/market-report-close/london-close-stocks-slip-on-friday-but-still-finish-week-higher--14019390.html,sharecast.com,English,0.0,1.0,0.0,0.0,CRST
20230714T174500Z,"Objections lodged over plan for homes in White Hill , Kinver",https://www.stourbridgenews.co.uk/news/23657048.objections-lodged-plan-homes-white-hill-kinver/,stourbridgenews.co.uk,English,0.0,1.0,0.0,0.0,CRST
20230714T131500Z,London midday : Stocks muted ahead of US bank results,https://www.lse.co.uk/news/london-midday-stocks-muted-ahead-of-us-bank-results-ftw7qhvv8j8m3gs.html,lse.co.uk,English,0.0,1.0,0.0,0.0,CRST
20230714T130000Z,London midday : Stocks muted ahead of US bank results,https://www.sharecast.com/news/market-report-midday/london-midday-stocks-muted-ahead-of-us-bank-results--14015058.html,sharecast.com,English,0.0,1.0,0.0,0.0,CRST
20230714T030000Z,Crest Nicholson ( LON : CRST ) Stock Crosses Below 200 - Day Moving Average of $235 . 16,https://www.wkrb13.com/2023/07/14/crest-nicholson-loncrst-stock-crosses-below-200-day-moving-average-of-235-16.html,wkrb13.com,English,0.0,1.0,0.0,0.0,CRST
20230714T030000Z,Crest Nicholson ( LON : CRST ) Stock Price Crosses Below 200 Day Moving Average of $235 . 16,https://www.dailypolitical.com/2023/07/13/crest-nicholson-loncrst-stock-price-crosses-below-200-day-moving-average-of-235-16.html,dailypolitical.com,English,0.0,1.0,0.0,0.0,CRST
20230713T173000Z,"London close : Stocks rise on united kingdom GDP , US producer price data",https://www.sharecast.com/news/market-report-close/london-close-stocks-rise-on-uk-gdp-us-producer-price-data--14005478.html,sharecast.com,English,0.0,0.797,0.203,0.4215,CRST
20230713T124500Z,London open : Stocks nudge down as investors mull GDP,https://www.lse.co.uk/news/london-open-stocks-nudge-down-as-investors-mull-gdp-o0t2eipbl99muav.html,lse.co.uk,English,0.0,1.0,0.0,0.0,CRST
20230712T110000Z,Builder Merchants News - Travis Perkins announces new CFO,https://www.buildersmerchantsnews.co.uk/Travis-Perkins-announces-new-CFO/56739,buildersmerchantsnews.co.uk,English,0.0,1.0,0.0,0.0,CRST
20230712T010000Z,MARKET REPORT : Top financier swoops on pensions minnow STM Group,https://www.dailymail.co.uk/money/markets/article-12288521/MARKET-REPORT-financier-swoops-pensions-minnow-STM-Group.html,dailymail.co.uk,English,0.0,0.833,0.167,0.2023,CRST
20230712T004500Z,MARKET REPORT : Top financier swoops on pensions minnow STM Group,https://www.thisismoney.co.uk/money/markets/article-12288521/MARKET-REPORT-financier-swoops-pensions-minnow-STM-Group.html,thisismoney.co.uk,English,0.0,0.833,0.167,0.2023,CRST
20230711T163000Z,"FTSE 100 Closes Up 0 . 1 % Lifted by Oil , Miner Stocks",https://www.marketscreener.com/quote/stock/D4T4-SOLUTIONS-PLC-4001716/news/FTSE-100-Closes-Up-0-1-Lifted-by-Oil-Miner-Stocks-44312593/,marketscreener.com,English,0.0,1.0,0.0,0.0,CRST
20230711T084500Z,Crest Nicholson finance chief Cooper to be Travis Perkin CFO,https://www.marketscreener.com/quote/stock/TRAVIS-PERKINS-PLC-9590175/news/Crest-Nicholson-finance-chief-Cooper-to-be-Travis-Perkins-CFO-44307935/,marketscreener.com,English,0.0,1.0,0.0,0.0,CRST
20230711T073000Z,London Stocks Seen Opening Slightly Higher,https://www.marketscreener.com/quote/stock/D4T4-SOLUTIONS-PLC-4001716/news/London-Stocks-Seen-Opening-Slightly-Higher-44307473/,marketscreener.com,English,0.0,1.0,0.0,0.0,CRST
20230711T070000Z,Travis Perkins : Directorate Change,https://www.finanznachrichten.de/nachrichten-2023-07/59540988-travis-perkins-directorate-change-015.htm,finanznachrichten.de,English,0.0,1.0,0.0,0.0,CRST
20230706T160000Z,Chris Hardie : Stories from the farm,https://lacrossetribune.com/news/local/chris-hardie-stories-from-the-farm/collection_9e1a9002-1b40-11ee-a238-ab5a64e66363.html,lacrossetribune.com,English,0.0,1.0,0.0,0.0,CRST
20230704T100000Z,Six stocks for contrarian investors,https://www.investorschronicle.co.uk/ideas/2023/07/03/six-stocks-for-contrarian-investors/,investorschronicle.co.uk,English,0.0,1.0,0.0,0.0,CRST
20230704T080000Z,UK FTSE 100 muted as energy gains balance losses in homebuilders,https://www.marketscreener.com/quote/index/FTSE-100-7392/news/UK-s-FTSE-100-muted-as-energy-gains-balance-losses-in-homebuilders-44261442/,marketscreener.com,English,0.178,0.526,0.296,0.2023,CRST
20230830T144500Z,Housebuilder shares leap as plans to row back environmental protections are revealed,https://www.thisismoney.co.uk/money/markets/article-12460681/Housebuilder-shares-leap-plans-row-environmental-protections-revealed.html,thisismoney.co.uk,English,0.0,0.833,0.167,0.296,CRST
20230830T011500Z,MARKET REPORT : Blue - chips bounce as investors are buoyed by China stimulus and a slowdown in shop price rises in the united kingdom ,https://www.thisismoney.co.uk/money/markets/article-12457983/MARKET-REPORT-Blue-chips-bounce-investors-buoyed-China-stimulus-slowdown-shop-price-rises-UK.html,thisismoney.co.uk,English,0.0,0.882,0.118,0.4215,CRST
20230829T230000Z,MARKET REPORT : Blue - chips bounce as investors are buoyed by China stimulus and a slowdown in shop price rises in the united kingdom ,https://www.dailymail.co.uk/money/markets/article-12457983/MARKET-REPORT-Blue-chips-bounce-investors-buoyed-China-stimulus-slowdown-shop-price-rises-UK.html,dailymail.co.uk,English,0.0,0.882,0.118,0.4215,CRST
20230829T223000Z,Trump mug shot gives Warhol infamous photos competition,https://www.latimes.com/entertainment-arts/story/2023-08-29/trump-mug-shot-andy-warhol-mural-worlds-fair-commentary,latimes.com,English,0.0,1.0,0.0,0.0,CRST
20230829T213000Z,Europe close : Shares get a jolt to extend rally late in session,https://www.sharecast.com/news/market-report-europe-close/europe-close-shares-get-a-jolt-to-extend-rally-late-in-session--14533602.html,sharecast.com,English,0.0,0.698,0.302,0.4404,CRST
20230829T171500Z,"LONDON MARKET CLOSE : Stocks higher on housebuilder rally , China boost",https://www.lse.co.uk/news/london-market-close-stocks-higher-on-housebuilder-rally-china-boost-jscw8bnipw3aa7b.html,lse.co.uk,English,0.0,0.769,0.231,0.4019,CRST
20230829T171500Z,London close : Stocks rise on buoyant global sentiment,https://www.lse.co.uk/news/london-close-stocks-rise-on-buoyant-global-sentiment-8tmrqr72y59tgo6.html,lse.co.uk,English,0.0,0.787,0.213,0.2263,CRST
20230826T234500Z,"With Persimmon about to tumble out of Footsie , interest rate hikes wipe £15bn off united kingdom builders",https://www.dailymail.co.uk/money/markets/article-12448059/With-Persimmon-tumble-Footsie-rate-hikes-wipe-15bn-UK-builders.html,dailymail.co.uk,English,0.0,0.721,0.279,0.7003,CRST
20230825T101500Z,UK Economic Cracks Meet China Property Crisis in London Housing,https://www.bnnbloomberg.ca/uk-economic-cracks-meet-china-property-crisis-in-london-housing-1.1963449,bnnbloomberg.ca,English,0.313,0.687,0.0,-0.6249,CRST
20230822T211500Z,"London close : Stocks edge up after borrowing figures , manufacturing data",https://www.lse.co.uk/news/london-close-stocks-edge-up-after-borrowing-figures-manufacturing-data-whe63fd19t7yiyp.html,lse.co.uk,English,0.0,1.0,0.0,0.0,CRST
20230822T170000Z,"London midday : FTSE extends gains as investors mull borrowing , manufacturing data",https://www.sharecast.com/news/market-report-midday/london-midday-ftse-extends-gains-as-investors-mull-borrowing-manufacturing-data--14459382.html,sharecast.com,English,0.0,0.698,0.302,0.4404,CRST
20230822T170000Z,"London close : Stocks edge up after borrowing figures , manufacturing data",https://www.sharecast.com/news/market-report-close/london-close-stocks-edge-up-after-borrowing-figures-manufacturing-data--14454854.html,sharecast.com,English,0.0,1.0,0.0,0.0,CRST
20230822T120000Z,​​Stock Indices Try To Regain Some Of Last Week Losses,https://menafn.com/1106913800/Stock-Indices-Try-To-Regain-Some-Of-Last-Weeks-Losses,menafn.com,English,0.231,0.769,0.0,-0.4019,CRST
20230822T120000Z,London open : Stocks edge up as investors mull borrowing figures,https://www.sharecast.com/news/market-report-opening/london-open-stocks-edge-up-as-investors-mull-borrowing-figures--14455568.html,sharecast.com,English,0.0,1.0,0.0,0.0,CRST
20230822T113000Z,"Taylor Wimpey , Persimmon , Barratt tumble as falling asking prices weigh",https://www.proactiveinvestors.co.uk/companies/news/1024051/taylor-wimpey-persimmon-barratt-tumble-as-falling-asking-prices-weigh-1024051.html,proactiveinvestors.co.uk,English,0.151,0.849,0.0,-0.1531,CRST
20230822T091500Z,UK shares rise in the wake of Wall Street,https://www.marketscreener.com/news/latest/UK-shares-rise-in-the-wake-of-Wall-Street--44667540/,marketscreener.com,English,0.0,0.784,0.216,0.296,CRST
20230822T090000Z,Redburn Atlantic starts Playtech at  buy  ,https://www.marketscreener.com/quote/stock/PLAYTECH-PLC-11002037/news/Redburn-Atlantic-starts-Playtech-at-buy-44667421/,marketscreener.com,English,0.0,1.0,0.0,0.0,CRST
20230822T090000Z,LONDON MARKET OPEN : Stocks head higher in  minor relief rally  | Finance News,https://shareprices.com/news/london-market-open-stocks-head-higher-in-minor-relief-rally-k1cyuaqhcmr4ewk/,shareprices.com,English,0.0,0.78,0.22,0.4767,CRST
20230822T073000Z,"The Notebook : Victoria Scholar on falling house prices , global travel acceleration and Netflix Sackler drama",https://www.cityam.com/the-notebook-victoria-scholar-on-falling-house-prices-global-travel-sackler-drama/,cityam.com,English,0.103,0.897,0.0,-0.1531,CRST
20230821T234500Z,Builder on shaky ground after alert,https://www.thetimes.co.uk/article/builder-on-shaky-ground-after-alert-3zvzf7sdw,thetimes.co.uk,English,0.235,0.494,0.272,0.0772,CRST
20230821T231500Z,European shares recover from six - week low as investor eyes turn to crucial US Fed meeting – The Irish Times,https://www.irishtimes.com/business/2023/08/21/european-shares-recover-from-six-week-low-as-investors-eyes-turn-to-crucial-us-fed-meeting/,irishtimes.com,English,0.099,0.798,0.103,0.0258,CRST
20230821T211500Z,London close : Housebuilders pace decline after Crest Nicholson warning,https://www.sharecast.com/news/market-report-close/london-close-housebuilders-pace-decline-after-crest-nicholson-warning--14444468.html,sharecast.com,English,0.231,0.769,0.0,-0.34,CRST
20230821T200000Z,London markets inch lower as housing firms drive drop,https://www.penarthtimes.co.uk/news/national/23738046.london-markets-inch-lower-housing-firms-drive-drop/,penarthtimes.co.uk,English,0.381,0.619,0.0,-0.5106,CRST
20230821T200000Z,London markets inch lower as housing firms drive drop,https://www.wiltsglosstandard.co.uk/news/national/23738046.london-markets-inch-lower-housing-firms-drive-drop/,wiltsglosstandard.co.uk,English,0.381,0.619,0.0,-0.5106,CRST
20230821T194500Z,London markets inch lower as housing firms drive drop,https://www.borehamwoodtimes.co.uk/news/national/23738046.london-markets-inch-lower-housing-firms-drive-drop/,borehamwoodtimes.co.uk,English,0.381,0.619,0.0,-0.5106,CRST
20230821T194500Z,London markets inch lower as housing firms drive drop,https://www.kidderminstershuttle.co.uk/news/national/23738046.london-markets-inch-lower-housing-firms-drive-drop/,kidderminstershuttle.co.uk,English,0.381,0.619,0.0,-0.5106,CRST
20230821T194500Z,London markets inch lower as housing firms drive drop,https://www.readingchronicle.co.uk/news/national/23738046.london-markets-inch-lower-housing-firms-drive-drop/,readingchronicle.co.uk,English,0.381,0.619,0.0,-0.5106,CRST
20230821T191500Z,London markets inch lower as housing firms drive drop,https://www.dudleynews.co.uk/news/national/23738046.london-markets-inch-lower-housing-firms-drive-drop/,dudleynews.co.uk,English,0.381,0.619,0.0,-0.5106,CRST
20230821T191500Z,London markets inch lower as housing firms drive drop,https://www.tivysideadvertiser.co.uk/news/national/23738046.london-markets-inch-lower-housing-firms-drive-drop/,tivysideadvertiser.co.uk,English,0.381,0.619,0.0,-0.5106,CRST
20230821T191500Z,London markets inch lower as housing firms drive drop,https://www.darlingtonandstocktontimes.co.uk/news/national/23738046.london-markets-inch-lower-housing-firms-drive-drop/,darlingtonandstocktontimes.co.uk,English,0.381,0.619,0.0,-0.5106,CRST
20230821T191500Z,London markets inch lower as housing firms drive drop,https://www.standard.co.uk/business/business-news/london-markets-inch-lower-as-housing-firms-drive-drop-b1102061.html,standard.co.uk,English,0.381,0.619,0.0,-0.5106,CRST
20230821T191500Z,London markets inch lower as housing firms drive drop,https://www.gazetteherald.co.uk/news/national/23738046.london-markets-inch-lower-housing-firms-drive-drop/,gazetteherald.co.uk,English,0.381,0.619,0.0,-0.5106,CRST
20230821T191500Z,London markets inch lower as housing firms drive drop,https://www.nwemail.co.uk/news/national/23738046.london-markets-inch-lower-housing-firms-drive-drop/,nwemail.co.uk,English,0.381,0.619,0.0,-0.5106,CRST
20230821T184500Z,London markets inch lower as housing firms drive drop,https://www.aol.co.uk/money/london-markets-inch-lower-housing-173354188.html,aol.co.uk,English,0.381,0.619,0.0,-0.5106,CRST
20230821T184500Z,London markets inch lower as housing firms drive drop,https://www.elystandard.co.uk/news/national/23738046.london-markets-inch-lower-housing-firms-drive-drop/,elystandard.co.uk,English,0.381,0.619,0.0,-0.5106,CRST
20230821T184500Z,London markets inch lower as housing firms drive drop,https://www.thurrockgazette.co.uk/news/national/23738046.london-markets-inch-lower-housing-firms-drive-drop/,thurrockgazette.co.uk,English,0.381,0.619,0.0,-0.5106,CRST
20230821T184500Z,London markets inch lower as housing firms drive drop,https://www.heraldseries.co.uk/news/national/23738046.london-markets-inch-lower-housing-firms-drive-drop/,heraldseries.co.uk,English,0.381,0.619,0.0,-0.5106,CRST
20230821T183000Z,London markets inch lower as housing firms drive drop,https://www.yourlocalguardian.co.uk/news/national/23738046.london-markets-inch-lower-housing-firms-drive-drop/,yourlocalguardian.co.uk,English,0.381,0.619,0.0,-0.5106,CRST
20230821T183000Z,London markets inch lower as housing firms drive drop,https://www.sthelensstar.co.uk/news/national/23738046.london-markets-inch-lower-housing-firms-drive-drop/,sthelensstar.co.uk,English,0.381,0.619,0.0,-0.5106,CRST
20230821T183000Z,London markets inch lower as housing firms drive drop,https://www.eastlondonadvertiser.co.uk/news/national/23738046.london-markets-inch-lower-housing-firms-drive-drop/,eastlondonadvertiser.co.uk,English,0.381,0.619,0.0,-0.5106,CRST
20230821T183000Z,London markets inch lower as housing firms drive drop,https://www.greenocktelegraph.co.uk/news/national/23738046.london-markets-inch-lower-housing-firms-drive-drop/,greenocktelegraph.co.uk,English,0.381,0.619,0.0,-0.5106,CRST
20230821T183000Z,London markets inch lower as housing firms drive drop,https://www.brentwoodlive.co.uk/news/national/23738046.london-markets-inch-lower-housing-firms-drive-drop/,brentwoodlive.co.uk,English,0.381,0.619,0.0,-0.5106,CRST
20230821T183000Z,London markets inch lower as housing firms drive drop,https://www.falmouthpacket.co.uk/news/national/23738046.london-markets-inch-lower-housing-firms-drive-drop/,falmouthpacket.co.uk,English,0.381,0.619,0.0,-0.5106,CRST
20230821T183000Z,London markets inch lower as housing firms drive drop,https://www.halsteadgazette.co.uk/news/national/23738046.london-markets-inch-lower-housing-firms-drive-drop/,halsteadgazette.co.uk,English,0.381,0.619,0.0,-0.5106,CRST
20230821T183000Z,London markets inch lower as housing firms drive drop,https://www.guardian-series.co.uk/news/national/23738046.london-markets-inch-lower-housing-firms-drive-drop/,guardian-series.co.uk,English,0.381,0.619,0.0,-0.5106,CRST
20230821T183000Z,London markets inch lower as housing firms drive drop,https://www.maldonandburnhamstandard.co.uk/news/national/23738046.london-markets-inch-lower-housing-firms-drive-drop/,maldonandburnhamstandard.co.uk,English,0.381,0.619,0.0,-0.5106,CRST
20230821T183000Z,London markets inch lower as housing firms drive drop,https://www.northwichguardian.co.uk/news/national/23738046.london-markets-inch-lower-housing-firms-drive-drop/,northwichguardian.co.uk,English,0.381,0.619,0.0,-0.5106,CRST
20230821T183000Z,London markets inch lower as housing firms drive drop,https://www.surreycomet.co.uk/news/national/23738046.london-markets-inch-lower-housing-firms-drive-drop/,surreycomet.co.uk,English,0.381,0.619,0.0,-0.5106,CRST
20230821T183000Z,London markets inch lower as housing firms drive drop,https://www.edp24.co.uk/news/national/23738046.london-markets-inch-lower-housing-firms-drive-drop/,edp24.co.uk,English,0.381,0.619,0.0,-0.5106,CRST
20230821T183000Z,London markets inch lower as housing firms drive drop,https://www.stourbridgenews.co.uk/news/national/23738046.london-markets-inch-lower-housing-firms-drive-drop/,stourbridgenews.co.uk,English,0.381,0.619,0.0,-0.5106,CRST
20230821T161500Z,FTSE 100 movers : Housebuilders hit by Crest Nicholson warning ; oil shares rally,https://www.sharecast.com/news/risers-and-fallers/ftse-100-movers-housebuilders-hit-by-crest-nicholson-warning-oil-shares-rally--14445452.html,sharecast.com,English,0.164,0.685,0.151,-0.0516,CRST
