date,ticker,eps_surprise_pct,sue,volume,shares_outstanding,turnover,close,volatility
2023-10-20,ASOS,,12.261,542120,119236850,0.004546581027593399,398.7,0.2559679425119713
2023-10-23,ASOS,,12.261,689758,119236850,0.00578477207339845,401.3,0.25038888479020843
2023-10-24,ASOS,,12.261,1019707,119236850,0.008551945141120383,392.7,0.2641313373190469
2023-10-25,ASOS,12.253,12.253,,,,,0.26342580117918246
2023-10-25,ASOS,12.253,12.253,439624,119236850,0.003686980996227257,394.6,0.2589885924933992
2023-10-26,ASOS,,12.253,263123,119236850,0.0022067255215145317,391.7,0.25694467842529484
2023-10-27,ASOS,,12.253,257106,119236850,0.002156262933816182,385.6,0.264702619752233
2023-10-30,ASOS,,12.253,348320,119236850,0.0029212445649142863,388.1,0.262679261897014
2023-10-31,ASOS,,12.253,548634,119236850,0.004601211789811623,395.4,0.25535371244424704
2023-11-01,ASOS,-169.634,-169.634,2258602,119236850,0.018942147498864654,365.0,0.37197400982180556
2023-11-02,ASOS,-330.487,-330.487,862684,119236850,0.007235045206242869,362.8,0.3649518460682651
2023-11-03,ASOS,-224.128,-224.128,832212,119236850,0.0069794866268271935,372.0,0.37768215680666434
2023-11-03,ASOS,-224.128,-224.128,,,,,0.3692733628459401
2023-11-06,ASOS,,-224.128,1017500,119236850,0.008533435762518048,389.7,0.40750705572592105
2023-11-07,ASOS,-162.981,-162.981,743323,119236850,0.006234004001279806,397.9,0.41274073807377837
2023-11-07,ASOS,-162.981,-162.981,,,,,0.41274073807377837
2023-11-08,ASOS,,-162.981,803412,119236850,0.006737950558069926,391.8,0.4124527440304923
2023-11-09,ASOS,-144.618,-144.618,488653,119236850,0.004098170993279342,391.6,0.40509900525402004
2023-11-10,ASOS,-141.439,-141.439,514577,119236850,0.0043155870018371,389.3,0.40039175000558924
2023-11-13,ASOS,-106.235,-106.235,262164,119236850,0.002198682705891677,382.6,0.39132332526787167
2023-11-13,ASOS,-106.235,-106.235,,,,,0.3822663929163381
2023-11-14,ASOS,,-106.235,487008,119236850,0.004084374922685394,395.6,0.40208314182319504
2023-11-15,ASOS,,-106.235,624290,119236850,0.005235713623766478,395.6,0.3943415393116313
2023-11-16,ASOS,,-106.235,516649,119236850,0.004332964180117136,382.2,0.4129901041517222
2023-11-17,ASOS,-68.09,-68.09,381938,119236850,0.0032031876051740716,389.1,0.4181116491602374
2023-11-20,ASOS,-56.732,-56.732,640679,119236850,0.0053731627428936606,387.6,0.4175212081933403
2023-11-21,ASOS,-57.07,-57.07,371834,119236850,0.0031184487010517303,387.6,0.41355248328250416
2023-11-22,ASOS,-57.126,-57.126,903648,119236850,0.007578596717373865,386.8,0.4130487919965143
2023-11-22,ASOS,-57.126,-57.126,,,,,0.407138609994669
2023-11-23,ASOS,,-57.126,333282,119236850,0.0027951258356791546,378.7,0.3037440917016143
2023-11-24,ASOS,,-57.126,251589,119236850,0.002109993680644868,375.9,0.30426226961367625
2023-11-27,ASOS,,-57.126,321160,119236850,0.002693462633405696,387.3,0.30979387204469055
2023-11-28,ASOS,,-57.126,537790,119236850,0.0045102667505892684,389.4,0.3098818446607178
2023-11-29,ASOS,,-57.126,518388,119236850,0.004347548597602167,394.6,0.2642512476677883
2023-11-30,ASOS,-53.331,-53.331,972312,119236850,0.00815445896130265,382.1,0.27655024687049723
2023-12-01,ASOS,-45.095,-45.095,844589,119236850,0.00708328842970944,387.3,0.2819435900696917
2023-12-04,ASOS,-43.045,-43.045,1163595,119236850,0.009758686177972665,388.9,0.2774334528320494
2023-12-04,ASOS,-43.045,-43.045,,,,,0.2774324321770272
2023-12-05,ASOS,,-43.045,263260,119236850,0.0022078744951749395,385.2,0.2787177675735005
2023-12-06,ASOS,,-43.045,859581,119236850,0.007209021372168084,397.1,0.29217627312038
2023-12-07,ASOS,,-43.045,479146,119236850,0.004018438930582282,393.5,0.29476924020156214
2023-12-08,ASOS,,-43.045,412865,119236850,0.00346256211900935,393.2,0.26875623196150294
2023-12-11,ASOS,,-43.045,598303,119236850,0.005017769255058315,400.2,0.27622913062022003
2023-12-12,ASOS,,-43.045,778609,119236850,0.006529936005521783,388.4,0.26929335500128593
2023-12-13,ASOS,,-43.045,269429,119236850,0.0022596118565695084,391.7,0.2633091956332325
2023-12-14,ASOS,,-43.045,1241979,119236850,0.01041606684510703,401.1,0.27552809933185485
2023-12-15,ASOS,,-43.045,1451548,119236850,0.0121736526920998,404.5,0.2764121144475944
2023-12-16,ASOS,-16.176,-16.176,,,,,0.2760787630439685
2023-12-18,ASOS,,-16.176,715356,119236850,0.00599945402784458,415.0,0.2882158092149454
2023-12-19,ASOS,,-16.176,1487187,119236850,0.012472545190517863,425.0,0.2814425691125796
2023-12-20,ASOS,,-16.176,506987,119236850,0.004251932183716695,429.2,0.2772420893998508
2023-12-21,ASOS,,-16.176,643668,119236850,0.005398230496696282,425.4,0.2678628966811234
2023-12-22,ASOS,,-16.176,361377,119236850,0.0030307493027533017,425.6,0.2682960788831991
2023-12-27,ASOS,,-16.176,587693,119236850,0.004928786696394613,426.3,0.26643642937020895
2023-12-28,ASOS,,-16.176,354235,119236850,0.0029708517123691208,425.5,0.2323164033307571
2023-12-29,ASOS,,-16.176,242004,119236850,0.0020296074577615896,425.7,0.23090719786873543
2024-01-02,ASOS,-18.519,-18.519,,,,,0.2315397169924605
2024-01-02,ASOS,-18.519,-18.519,957254,119236850,0.008028172498686438,396.5,0.3483111085832543
2024-01-03,ASOS,,-18.519,378965,119236850,0.003178254038076316,388.4,0.3548580514784685
2024-01-04,ASOS,,-18.519,1160377,119236850,0.009731697876956663,392.9,0.3393160340508013
2024-01-05,ASOS,,-18.519,434842,119236850,0.003646875944810686,387.6,0.3411883284925032
2024-01-08,ASOS,,-18.519,406987,119236850,0.003413265278309516,388.5,0.34133614199414136
2024-01-09,ASOS,,-18.519,348738,119236850,0.002924750192578888,386.0,0.33499940188444505
2024-01-10,ASOS,,-18.519,823347,119236850,0.006905138805662847,386.0,0.3183699159153239
2024-01-11,ASOS,,-18.519,704377,119236850,0.005907376788299926,384.0,0.3171634781442512
2024-01-12,ASOS,,-18.519,456800,119236850,0.003831030423899994,381.3,0.3038339165166962
2024-01-15,ASOS,,-18.519,2023235,119236850,0.01696820236361494,385.0,0.30444434834446527
2024-01-16,ASOS,-19.749,-19.749,392901,119236850,0.0032951306580138607,381.3,0.3053962516630081
2024-01-17,ASOS,-19.847,-19.847,1932947,119236850,0.016210986788060905,381.0,0.26681364810748176
2024-01-17,ASOS,-19.847,-19.847,,,,,0.286316119081001
2024-01-18,ASOS,,-19.847,316035,119236850,0.0026504809545035784,382.4,0.2630081702806232
2024-01-19,ASOS,,-19.847,523043,119236850,0.004386588542048871,367.6,0.2880267631575513
2024-01-22,ASOS,,-19.847,654300,119236850,0.005487397562079173,365.8,0.2867799710850047
2024-01-23,ASOS,,-19.847,337749,119236850,0.0028325890863436934,373.2,0.30173603170096536
2024-01-24,ASOS,,-19.847,377174,119236850,0.0031632335138004736,375.8,0.30512849816386245
2024-01-25,ASOS,,-19.847,308786,119236850,0.002589685990530612,380.4,0.3112432557924622
2024-01-26,ASOS,,-19.847,243525,119236850,0.002042363581392833,376.1,0.31121807780307137
2024-01-29,ASOS,-20.811,-20.811,,,,,0.20549127360004737
2024-01-29,ASOS,-20.811,-20.811,266486,119236850,0.0022349298895433752,380.8,0.2006919246782653
2024-01-30,ASOS,,-20.811,333106,119236850,0.002793649781925638,378.2,0.19607495523101348
2024-01-31,ASOS,,-20.811,570385,119236850,0.0047836302284067385,369.5,0.20622353609697025
2024-02-01,ASOS,,-20.811,308871,119334341,0.0025882826134683225,361.1,0.21762662411321854
2024-02-02,ASOS,,-20.811,212566,119334341,0.0017812642883744587,365.0,0.2231364355257008
2024-02-05,ASOS,,-20.811,394331,119334341,0.0033044218176895117,366.0,0.22378682693806756
2024-02-06,ASOS,,-20.811,278154,119334341,0.002330879759079576,372.7,0.23537000498487673
2024-02-07,ASOS,,-20.811,242390,119334341,0.0020311839657286917,366.6,0.24061380097109297
2024-02-08,ASOS,-22.056,-22.056,219907,119334341,0.0018427805286996138,366.9,0.23699313113927034
2024-02-08,ASOS,-22.056,-22.056,,,,,0.2355108061550649
2024-02-09,ASOS,,-22.056,191796,119334341,0.0016072154787363346,372.4,0.24293916946926847
2024-02-12,ASOS,-14.845,-14.845,,,,,0.2429672981851464
2024-02-12,ASOS,-14.845,-14.845,537831,119334341,0.004506925630066537,393.8,0.3196889299983044
2024-02-13,ASOS,,-14.845,471048,119334341,0.003947296277439534,393.5,0.28233909355655246
2024-02-14,ASOS,,-14.845,575945,119334341,0.004826313994560879,399.9,0.28392200656411276
2024-02-15,ASOS,,-14.845,231906,119334341,0.001943329958976352,399.8,0.27823418056338495
2024-02-16,ASOS,,-14.845,503481,119334341,0.004219078898671758,400.0,0.278140719196474
2024-02-19,ASOS,,-14.845,792901,119334341,0.006644365681794815,377.6,0.34611706432553335
2024-02-20,ASOS,,-14.845,219444,119334341,0.0018389006731934774,376.0,0.34399733770264873
2024-02-21,ASOS,,-14.845,354161,119334341,0.002967804548399023,369.8,0.34907299111748724
2024-02-22,ASOS,,-14.845,265797,119334341,0.0022273303541350264,368.1,0.34581582934688
2024-02-23,ASOS,,-14.845,305446,119334341,0.0025595817385039234,367.3,0.345253464440055
2024-02-26,ASOS,,-14.845,1301469,119334341,0.010906072712129025,364.8,0.33638250561222605
2024-02-27,ASOS,-16.044,-16.044,,,,,0.3259036437773625
2024-02-27,ASOS,-16.044,-16.044,439662,119334341,0.0036842873251380337,370.5,0.32832580533317046
2024-02-28,ASOS,,-16.044,257897,119334341,0.002161129795822981,374.3,0.3299489775705471
2024-02-29,ASOS,-16.233,-16.233,853295,119334341,0.00715045638036414,377.0,0.3246856352601076
2024-03-01,ASOS,-8.743,-8.743,371142,119334341,0.0031101022294998887,371.9,0.3228490171446756
2024-03-02,ASOS,-15.299,-15.299,,,,,0.32286531764833803
2024-03-04,ASOS,,-15.299,408078,119334341,0.0034196191689699782,362.8,0.3351910232311409
2024-03-05,ASOS,,-15.299,431254,119334341,0.003613829819531999,356.0,0.3361016250016756
2024-03-06,ASOS,-15.591,-15.591,,,,,0.3361016250016756
2024-03-06,ASOS,-15.591,-15.591,406804,119334341,0.0034089432814649726,368.2,0.2883274893493028
2024-03-07,ASOS,,-15.591,305663,119334341,0.0025614001589031273,360.4,0.2950745725761477
2024-03-08,ASOS,-15.689,-15.689,424633,119334341,0.0035583470478124987,354.8,0.28728767722429727
2024-03-10,ASOS,-22.046,-22.046,,,,,0.2873531999822028
2024-03-11,ASOS,,-22.046,448273,119334341,0.0037564459336981632,349.8,0.28778141005156777
2024-03-12,ASOS,,-22.046,498113,119334341,0.0041740960382895985,351.6,0.22288902476854835
2024-03-13,ASOS,-1.518,-1.518,297709,119334341,0.002494747090445658,352.6,0.22397934110129775
2024-03-13,ASOS,-1.518,-1.518,,,,,0.21849935394485345
2024-03-14,ASOS,,-1.518,280434,119334341,0.002349985742997483,343.7,0.23318611878635298
2024-03-15,ASOS,-13.603,-13.603,,,,,0.23345544984663347
2024-03-15,ASOS,-13.603,-13.603,1082831,119334341,0.009073926171846878,343.4,0.23319385194193107
2024-03-18,ASOS,,-13.603,421946,119334341,0.0035358304781688953,338.0,0.23723165492419843
2024-03-19,ASOS,-17.246,-17.246,424161,119334341,0.0035543917739487914,340.0,0.2291055645650315
2024-03-20,ASOS,-17.421,-17.421,186817,119334341,0.0015654923673647304,337.9,0.22270106629103512
2024-03-21,ASOS,-16.445,-16.445,331959,119334341,0.002781755840089652,341.7,0.22607088440218184
2024-03-22,ASOS,-16.485,-16.485,169831,119334341,0.001423152787176325,337.5,0.22548016796014148
2024-03-22,ASOS,-16.485,-16.485,,,,,0.22548016796014148
2024-03-25,ASOS,,-16.485,541002,119334341,0.004533498031383942,346.2,0.23741193362448504
2024-03-26,ASOS,-14.241,-14.241,1700143,119334341,0.014246888077255146,378.7,0.4084737295303736
2024-03-27,ASOS,-17.357,-17.357,,,,,0.39388786656890007
2024-03-27,ASOS,-17.357,-17.357,483457,119334341,0.004051281432894492,375.1,0.41090901174977335
2024-03-28,ASOS,,-17.357,531631,119334341,0.0044549707615178435,383.4,0.3912244199486313
2024-04-02,ASOS,,-17.357,834080,119334341,0.006989438186950729,356.6,0.4664399888446754
2024-04-03,ASOS,,-17.357,705241,119334341,0.005909790879056348,354.2,0.46717681824381124
2024-04-04,ASOS,,-17.357,187814,119334341,0.0015738470454200607,358.6,0.46580644390196396
2024-04-05,ASOS,,-17.357,407434,119334341,0.00341422256649492,354.0,0.46837724298007444
2024-04-08,ASOS,,-17.357,416992,119334341,0.0034943168622349873,350.4,0.4698799374392583
2024-04-09,ASOS,-25.482,-25.482,,,,,0.4698799374392583
2024-04-09,ASOS,-25.482,-25.482,586696,119334341,0.004916405412587815,345.0,0.46410971547379
2024-04-10,ASOS,,-25.482,279521,119334341,0.0023423349696128125,342.0,0.46528072115805647
2024-04-11,ASOS,,-25.482,180843,119334341,0.0015154313375728115,342.0,0.465265512190734
2024-04-12,ASOS,,-25.482,208935,119334341,0.0017508371710034415,343.0,0.46149515395400376
2024-04-15,ASOS,,-25.482,199595,119334341,0.0016725696754800866,343.2,0.4611494311884035
2024-04-16,ASOS,,-25.482,744289,119334341,0.006237005993103025,333.4,0.4723844881551035
2024-04-17,ASOS,-25.697,-25.697,923362,119334341,0.007737605053686935,349.6,0.502109044535642
2024-04-18,ASOS,-28.292,-28.292,651115,119334341,0.005456224876626252,358.4,0.5059466280398651
2024-04-18,ASOS,-28.292,-28.292,,,,,0.4994840664442466
2024-04-19,ASOS,,-28.292,218357,119334341,0.0018297918115624404,356.8,0.49962116366728365
2024-04-22,ASOS,-20.236,-20.236,291766,119334341,0.0024449458349964826,354.0,0.3633334503229915
2024-04-22,ASOS,-20.236,-20.236,,,,,0.36268175673944286
2024-04-23,ASOS,,-20.236,184173,119334341,0.0015433361298739649,358.2,0.3662543802975339
