date,title,url,domain,language,neg,neu,pos,compound,ticker
20210130T080000Z,"Investors have grounds for optimism , but volatility and challenges remain",https://www.heraldscotland.com/business_hq/19051053.investors-grounds-optimism-volatility-challenges-remain/,heraldscotland.com,English,0,0.684,0.316,0.4019,CRST
20210203T104500Z,dpa - AFX Overview : Analyst recommendations on U . K . stocks,https://www.finanznachrichten.de/nachrichten-2021-02/51909892-dpa-afx-overview-analyst-recommendations-on-u-k-stocks-020.htm,finanznachrichten.de,English,0,1,0,0,CRST
20210203T161500Z,"Taylor Wimpey PLC , Persimmon PLC upgraded , Barratt Developments PLC and Crest Nicholson Holdings PLC downgraded as Barclays reassesses united kingdom housebuilders",http://www.proactiveinvestors.co.uk/companies/news/940283/taylor-wimpey-persimmon-upgraded-barratt-and-crest-nicholson-downgraded-as-barclays-reassesses-uk-housebuilders-940283.html,proactiveinvestors.co.uk,English,0,0.877,0.123,0.4215,CRST
20210204T134500Z,Dame Judi Dench joins legal bid to protect 500 - year - old Mulberry tree,https://www.dailymail.co.uk/news/article-9223815/Dame-Judi-Dench-joins-legal-bid-protect-500-year-old-Mulberry-tree.html,dailymail.co.uk,English,0,0.728,0.272,0.4767,CRST
20210211T104500Z,dpa - AFX Overview : Analyst recommendations on U . K . stocks,https://www.finanznachrichten.de/nachrichten-2021-02/51990441-dpa-afx-overview-analyst-recommendations-on-u-k-stocks-020.htm,finanznachrichten.de,English,0,1,0,0,CRST
20210212T103000Z,Share tips of the week | MoneyWeek,https://moneyweek.com/investments/stocks-and-shares/share-tips/602744/share-tips-of-the-week,moneyweek.com,English,0,0.694,0.306,0.296,CRST
20210212T183000Z,When  Circus of the Star Ruled Primetime,https://www.mentalfloss.com/article/642242/when-circus-of-the-stars-ruled-primetime,mentalfloss.com,English,0,1,0,0,CRST
20210216T141500Z,  Hedgehog highway  opens near Bristol,https://www.somersetlive.co.uk/news/local-news/hedgehog-highway-opens-near-bristol-5008325,somersetlive.co.uk,English,0,1,0,0,CRST
20210216T144500Z,  Hedgehog highway  opens near Bristol,https://www.bristolpost.co.uk/news/bristol-news/hedgehog-highway-opens-near-bristol-5008325,bristolpost.co.uk,English,0,1,0,0,CRST
20210216T223000Z,These luxury riverside apartments in Bath could be yours,https://www.somersetlive.co.uk/news/somerset-news/luxury-riverside-apartments-bath-could-5011055,somersetlive.co.uk,English,0,1,0,0,CRST
20210217T171500Z,"15 , 000 home project dealt another blow as legal challenge fails",https://www.readingchronicle.co.uk/news/19097443.15-000-home-project-dealt-another-blow-legal-challenge-fails/,readingchronicle.co.uk,English,0.206,0.588,0.206,-0.25,CRST
20210218T084500Z,"Developers behind 15 , 000 - home Grazeley  garden town  plan lose key legal battle",https://www.getreading.co.uk/news/reading-berkshire-news/developers-behind-15000-home-grazeley-19859019,getreading.co.uk,English,0.315,0.595,0.089,-0.5859,CRST
20210218T161500Z,"Another blow for 15 , 000 home project as legal challenge fails",https://www.bracknellnews.co.uk/news/19100931.15-000-home-project-dealt-another-blow-legal-challenge-fails/,bracknellnews.co.uk,English,0.206,0.588,0.206,-0.25,CRST
20210219T181500Z,Global Residential Land Planning and Development Market Report ( 2021 to 2030 ) ,https://www.prnewswire.com:443/news-releases/global-residential-land-planning-and-development-market-report-2021-to-2030---covid-19-impact-and-recovery-301231794.html,prnewswire.com,English,0,1,0,0,CRST
20210219T181500Z,Global Residential Land Planning and Development Market Report ( 2021 to 2030 ) ,https://www.prnewswire.com/news-releases/global-residential-land-planning-and-development-market-report-2021-to-2030---covid-19-impact-and-recovery-301231794.html,prnewswire.com,English,0,1,0,0,CRST
20210221T133000Z,West Berkshire Council wins challenge brought by Grazeley developers,https://www.newburytoday.co.uk/news/news/33761/west-berkshire-council-wins-challenge-brought-by-grazeley-developers.html,newburytoday.co.uk,English,0,0.583,0.417,0.6124,CRST
20210223T183000Z,The battle to save London mulberry trees,https://www.apollo-magazine.com/mulberry-trees-london-bethnal-green/,apollo-magazine.com,English,0.241,0.463,0.296,0.1531,CRST
20210224T200000Z,Ipswich Garden Suburb takes steps forward as signs appear | East Anglian Daily Times,https://www.eadt.co.uk/news/ipswich-northern-fringe-on-the-way-7789434,eadt.co.uk,English,0,1,0,0,CRST
20210224T210000Z,Ipswich Garden Suburb takes steps forward as signs appear,https://www.ipswichstar.co.uk/news/ipswich-northern-fringe-on-the-way-7789434,ipswichstar.co.uk,English,0,1,0,0,CRST
20210225T203000Z,Investegate |Crest Nicholson Hdgs Announcements | Crest Nicholson Hdgs : Holding ( s ) in Company,https://www.investegate.co.uk/crest-nicholson-hdgs--crst-/rns/holding-s--in-company/202102251714044176Q/,investegate.co.uk,English,0,1,0,0,CRST
20210226T190000Z,Sovereign Housing : providing confidence and peace of mind - Case study,https://www.gov.uk/government/case-studies/sovereign-housing-providing-confidence-and-peace-of-mind,gov.uk,English,0,0.541,0.459,0.7783,CRST
20210301T113000Z,U . K . home builders rally on reports of new 5 % down - payment program,https://www.marketwatch.com/story/u-k-home-builders-rally-on-reports-of-new-5-down-payment-program-11614595768,marketwatch.com,English,0,1,0,0,CRST
20210302T000000Z,MARKET REPORT : Budget boost lays strong foundation for builders,https://www.thisismoney.co.uk/money/markets/article-9314061/MARKET-REPORT-Budget-boost-lays-strong-foundation-builders.html,thisismoney.co.uk,English,0,0.538,0.462,0.7184,CRST
20210903T061500Z,Crest Nicholson blames flooding at Spenser flats on nearby property,https://www.dailyecho.co.uk/news/19555511.crest-nicholson-blames-flooding-spenser-flats-nearby-property/,dailyecho.co.uk,English,0.231,0.769,0,-0.4019,CRST
20210903T200000Z,London close : Stocks end lower after US jobs report,https://www.lse.co.uk/news/london-close-stocks-end-lower-after-us-jobs-report-p89kku1s6dyvv8x.html,lse.co.uk,English,0.216,0.784,0,-0.296,CRST
20210907T200000Z,"Wates , Willmott Dixon among partners on £20bn Homes England delivery list",https://www.constructionnews.co.uk/buildings/wates-willmott-dixon-among-partners-on-20bn-homes-england-delivery-list-07-09-2021/,constructionnews.co.uk,English,0,1,0,0,CRST
20210908T103000Z,Brickmaker says lockdown DIY boom showing no signs of slowing down,https://www.building.co.uk/news/brickmaker-says-lockdown-diy-boom-showing-no-signs-of-slowing-down/5113596.article,building.co.uk,English,0.18,0.82,0,-0.296,CRST
20210910T101500Z,New Business Licenses : 9 . 10 . 21 - Richmond BizSense,https://richmondbizsense.com/2021/09/10/new-business-licenses-9-10-21/,richmondbizsense.com,English,0,1,0,0,CRST
20210914T004500Z,Final stage of crucial relief road near Taunton could be delivered - if plans for 400 homes are approved,https://www.somersetlive.co.uk/news/somerset-news/final-stage-crucial-relief-road-5908977,somersetlive.co.uk,English,0,0.731,0.269,0.7096,CRST
20210915T151500Z,Loudoun County crime report,https://www.washingtonpost.com/local/loudoun-county-crime-report/2021/09/13/aeebc25a-11ad-11ec-baca-86b144fc8a2d_story.html,washingtonpost.com,English,0.538,0.462,0,-0.5423,CRST
20210920T071500Z,Returns On Capital Signal Difficult Times Ahead For Crest Nicholson Holdings ( LON : CRST ) ,https://news.yahoo.com/returns-capital-signal-difficult-times-063426591.html,news.yahoo.com,English,0.172,0.828,0,-0.3612,CRST
20210920T091500Z,"Netflix , Aviva Investors Enter Long - Term Partnership to Expand , Invest in united kingdom Longcross Studios",https://www.lmtonline.com/entertainment/article/Netflix-Aviva-Investors-Enter-Long-Term-16472240.php,lmtonline.com,English,0,0.718,0.282,0.6249,CRST
20210920T110000Z,Netflix takes control of Longcross Studios,https://www.broadcastnow.co.uk/netflix/netflix-takes-control-of-longcross-studios/5163451.article,broadcastnow.co.uk,English,0,1,0,0,CRST
20210920T150000Z,Netflix to lease Longcross Film Studios in second long - term united kingdom facility deal,https://www.screendaily.com/news/netflix-to-lease-longcross-film-studios-in-second-long-term-uk-facility-deal/5163454.article,screendaily.com,English,0,0.823,0.177,0.4215,CRST
20210923T080000Z,"Family Zoom calls : you may not like extroverts , but you need us | Natalie Reilly",https://www.theguardian.com/commentisfree/2021/sep/23/family-zoom-calls-you-may-not-like-extroverts-but-you-need-us,theguardian.com,English,0.107,0.893,0,-0.1419,CRST
20210927T140000Z,ilke Homes raises £60m to scale up sustainable housing work,https://www.yorkpress.co.uk/news/19607119.ilke-homes-raises-60m-scale-sustainable-housing-work/,yorkpress.co.uk,English,0,1,0,0,CRST
20210927T143000Z,ilke Homes raises £60m to scale up sustainable housing work,https://www.thenorthernecho.co.uk/news/19607592.ilke-homes-raises-60m-scale-sustainable-housing-work/,thenorthernecho.co.uk,English,0,1,0,0,CRST
20210927T144500Z,Ilke secures £60m for modular expansion,https://www.constructionnews.co.uk/financial/ilke-secures-60m-for-modular-expansion-27-09-2021/,constructionnews.co.uk,English,0,0.685,0.315,0.3182,CRST
20210927T211500Z,ilke Homes raises £60m to scale - up its operations,http://www.infrastructure-intelligence.com/article/sep-2021/ilke-homes-raises-%C2%A360m-scale-its-operations,infrastructure-intelligence.com,English,0,1,0,0,CRST
20210928T060000Z,New flats at Bristol Cumberland Basin approved despite neighbour concerns,https://www.bristolpost.co.uk/news/bristol-news/new-flats-bristols-cumberland-basin-5976537,bristolpost.co.uk,English,0,0.763,0.237,0.4215,CRST
20210929T180000Z,Approval for first new housing development in Western Harbour area,https://www.bristol247.com/news-and-features/news/approval-for-first-new-housing-development-in-western-harbour-area/,bristol247.com,English,0,0.744,0.256,0.4767,CRST
20210930T170000Z,"Royal Dutch Shell PLC , Standard Chartered PLC , Crest Nicholson PLC and Marks and Spencer Group could benefit from rising bond yields",https://www.proactiveinvestors.co.uk/companies/news/961903/shell-crest-nicholson-marks--spencer-and-many-more-could-benefit-from-rising-bond-yields-961903.html,proactiveinvestors.co.uk,English,0,0.87,0.13,0.4588,CRST
20211001T043000Z,All bets are on,https://www.propertyweek.com/leader-and-blogs/all-bets-are-on/5116610.article,propertyweek.com,English,0,1,0,0,CRST
20211001T074500Z,"Maldon : Plans unveiled for phase 2 of up to 1 , 000 homes site | Maldon and Burnham Standard",https://www.maldonandburnhamstandard.co.uk/news/19617314.maldon-plans-unveiled-phase-2-1-000-homes-site/,maldonandburnhamstandard.co.uk,English,0,1,0,0,CRST
20211001T111500Z,Henley could become  sterile Disneyesque retirement and tourist location  says developer,https://www.henleystandard.co.uk/news/home/166202/henley-could-become-sterile-disneyesque-retirement-and-tourist-location-says-developer.html,henleystandard.co.uk,English,0,1,0,0,CRST
20211001T183000Z,What happened to ambitious Grazeley  garden town  plans,https://www.readingchronicle.co.uk/news/19619110.happened-ambitious-grazeley-garden-town-plans/,readingchronicle.co.uk,English,0,0.693,0.307,0.4767,CRST
20211001T201500Z,What happened to ambitious Grazeley  garden town  plans,https://www.bracknellnews.co.uk/news/19619110.happened-ambitious-grazeley-garden-town-plans/,bracknellnews.co.uk,English,0,0.693,0.307,0.4767,CRST
20220101T010000Z,"50 developments which could deliver more than 8 , 300 homes in Somerset in 2022",https://www.somersetlive.co.uk/news/somerset-news/50-developments-could-deliver-more-6349768,somersetlive.co.uk,English,0,1,0,0,CRST
20220103T020000Z,Britain biggest housebuilders make £7bn of profit in pandemic,https://www.dailymail.co.uk/money/markets/article-10362863/Britains-biggest-housebuilders-make-7bn-profit-pandemic.html,dailymail.co.uk,English,0,0.734,0.266,0.4404,CRST
20220103T110000Z,Good effort with green resolutions,https://www.henleystandard.co.uk/news/environment/168802/good-effort-with-green-resolutions.html,henleystandard.co.uk,English,0,0.58,0.42,0.4404,CRST
20220106T044500Z,"Roundup : 50 - year sentence for Thousand Oaks murder ,  Anchorman  actor accused of Simi DUI , more",https://news.yahoo.com/roundup-50-sentence-thousand-oaks-031945161.html,news.yahoo.com,English,0.342,0.594,0.064,-0.765,CRST
20220106T223000Z,PRESS : Elliott backs ex - Persimmon boss as potential Taylor Wimpey CEO,https://www.lse.co.uk/news/press-elliott-backs-ex-persimmon-boss-as-potential-taylor-wimpey-ceo-ry9x3ug25jhxx77.html,lse.co.uk,English,0.107,0.893,0,-0.0516,CRST
20220107T050000Z,Vltava Fund 4Q21 Commentary,https://menafn.com/1103501589/Vltava-Fund-4Q21-Commentary&source=28,menafn.com,English,0,1,0,0,CRST
20220107T050000Z,Vltava Fund 4Q21 Commentary,https://menafn.com/1103501589/Vltava-Fund-4Q21-Commentary&source=26,menafn.com,English,0,1,0,0,CRST
20220107T050000Z,Vltava Fund 4Q21 Commentary,https://menafn.com/1103501589/Vltava-Fund-4Q21-Commentary&source=27,menafn.com,English,0,1,0,0,CRST
20220107T053000Z,Vltava Fund 4Q21 Commentary,https://menafn.com/1103501589/Vltava-Fund-4Q21-Commentary&source=25,menafn.com,English,0,1,0,0,CRST
20220107T100000Z,Vltava Fund 4Q21 Commentary,https://menafn.com/1103501589/Vltava-Fund-4Q21-Commentary&source=138,menafn.com,English,0,1,0,0,CRST
20220107T104500Z,Metalwork specialist turned down by 13 potential buyers before collapse,https://www.constructionnews.co.uk/financial/administrations/metalwork-specialist-turned-down-by-13-potential-buyers-before-collapse-07-01-2022/,constructionnews.co.uk,English,0.262,0.738,0,-0.4939,CRST
20220107T173000Z,Westerfield station could get new passengers from fringe | East Anglian Daily Times,https://www.eadt.co.uk/news/local-council/new-park-links-suburb-to-rail-station-8604130,eadt.co.uk,English,0,1,0,0,CRST
20220107T190000Z,Westerfield station could get new passengers from fringe,https://www.ipswichstar.co.uk/news/local-council/new-park-links-suburb-to-rail-station-8604130,ipswichstar.co.uk,English,0,1,0,0,CRST
20220108T001500Z,Now Elliott backs another former Persimmon boss,https://www.thisismoney.co.uk/money/markets/article-10379743/Now-Elliott-backs-former-Persimmon-boss.html,thisismoney.co.uk,English,0.167,0.833,0,-0.0516,CRST
20220108T014500Z,Now Elliott backs another former Persimmon boss,https://www.dailymail.co.uk/money/markets/article-10379743/Now-Elliott-backs-former-Persimmon-boss.html,dailymail.co.uk,English,0.167,0.833,0,-0.0516,CRST
20220109T033000Z,Taylor Wimpey shores up defences against US activist investor,https://www.theguardian.com/business/2022/jan/08/taylor-wimpey-shores-up-defences-against-us-activist-investor,theguardian.com,English,0.13,0.87,0,-0.0516,CRST
20220109T091500Z,Crest Nicholson Red Lodge 141 - home estate ready for summer | East Anglian Daily Times,https://www.eadt.co.uk/news/housing/red-lodge-saffron-fields-underway-8580818,eadt.co.uk,English,0,0.839,0.161,0.3612,CRST
20220109T104500Z,Maldon council Mark Heard on the subject of road names | Maldon and Burnham Standard,https://www.maldonandburnhamstandard.co.uk/news/19833136.maldon-council-mark-heard-subject-road-names/,maldonandburnhamstandard.co.uk,English,0,1,0,0,CRST
20220110T100000Z,"Slow start for stocks , united kingdom housebuilders dive on cladding bill woes",https://www.markets.com/en/knowledge/insights/slow-start-for-stocks-uk-housebuilders-dive-on-cladding-bill-woes/,markets.com,English,0.185,0.637,0.178,-0.0258,CRST
20220110T110000Z,London open : FTSE nudges down as housebuilders slide,https://www.lse.co.uk/news/london-open-ftse-nudges-down-as-housebuilders-slide-usdr5s221s6jdrh.html,lse.co.uk,English,0,1,0,0,CRST
20220110T150000Z,London midday : FTSE dips as housebuilders slump on cladding news,https://www.lse.co.uk/news/london-midday-ftse-dips-as-housebuilders-slump-on-cladding-news-9a6bbhcxaf2z1xs.html,lse.co.uk,English,0,1,0,0,CRST
20220110T191500Z,London close : Under - pressure housebuilders drag stocks lower,https://www.lse.co.uk/news/london-close-under-pressure-housebuilders-drag-stocks-lower-uzxi9c9qd8ec4qj.html,lse.co.uk,English,0.558,0.442,0,-0.6486,CRST
20220110T231500Z,Housebuilders hit after Gove orders them to fix the cladding crisis,https://www.thisismoney.co.uk/money/markets/article-10387601/Housebuilders-hit-Gove-orders-fix-cladding-crisis.html,thisismoney.co.uk,English,0.291,0.709,0,-0.6249,CRST
20220110T234500Z,Housebuilders hit after Gove orders them to fix the cladding crisis,https://www.dailymail.co.uk/money/markets/article-10387601/Housebuilders-hit-Gove-orders-fix-cladding-crisis.html,dailymail.co.uk,English,0.291,0.709,0,-0.6249,CRST
20220112T161500Z,Ipswich Garden Suburb country park plans approved,https://www.ipswichstar.co.uk/news/housing/ipswich-garden-suburb-country-park-approved-8616766,ipswichstar.co.uk,English,0,0.682,0.318,0.4215,CRST
20220112T190000Z,London close : Commodities help keep FTSE in positive territory,https://www.lse.co.uk/news/london-close-commodities-help-keep-ftse-in-positive-territory-957l1gzth9y686d.html,lse.co.uk,English,0,0.526,0.474,0.743,CRST
20220114T104500Z,dpa - AFX Overview : Analyst recommendations on U . K . stocks,https://www.finanznachrichten.de/nachrichten-2022-01/54975677-dpa-afx-overview-analyst-recommendations-on-u-k-stocks-020.htm,finanznachrichten.de,English,0,1,0,0,CRST
20220114T110000Z,Cladding crisis :  We are saddled with unsellable worthless homes  ,https://www.bbc.com/news/uk-england-beds-bucks-herts-59972062,bbc.com,English,0.5,0.5,0,-0.7906,CRST
20220114T113000Z,London open : Stocks little changed as investors digest GDP,https://www.lse.co.uk/news/london-open-stocks-little-changed-as-investors-digest-gdp-d61yxyx1zk3x8al.html,lse.co.uk,English,0,1,0,0,CRST
20220114T160000Z,The Berkeley Group Holdings PLC and Crest Nicholson PLC upgraded by Deutsche Bank,https://www.proactiveinvestors.co.uk/companies/news/971234/berkeley-group-and-crest-nicholson-upgraded-despite-grenfell-tower-levy-971234.html,proactiveinvestors.co.uk,English,0,1,0,0,CRST
20220114T163000Z,"The Week Ahead : united kingdom Inflation ; China GDP ; Deliveroo , Netflix Results",https://www.cmcmarkets.com/en/news-and-analysis/the-week-ahead-uk-inflation-china-gdp-deliveroo-netflix-results,cmcmarkets.com,English,0,0.781,0.219,0.4215,CRST
20220114T164500Z,"The Week Ahead : united kingdom Inflation ; China GDP ; Deliveroo , Netflix Results",https://www.cmcmarkets.com/en-au/news-and-analysis/the-week-ahead-uk-inflation-china-gdp-deliveroo-netflix-results,cmcmarkets.com,English,0,0.781,0.219,0.4215,CRST
20220114T201500Z,"Packed diary ahead as Entain PLC , JD Wetherspoon joined by Netflix Inc , Goldman Sachs as US earnings season warms up",https://www.proactiveinvestors.co.uk/companies/news/971251/packed-diary-ahead-as-entain-primark-bhp-joined-by-netflix-goldman-as-us-earnings-season-warms-up-971251.html,proactiveinvestors.co.uk,English,0,0.9,0.1,0.2732,CRST
20220115T161500Z,Developers line up for environmental battle with Natural England,https://www.telegraph.co.uk/business/2022/01/15/developers-line-environmental-battle-natural-england/,telegraph.co.uk,English,0.215,0.579,0.207,-0.0258,CRST
20220116T074500Z,Tiptree : Residents divided over Factory Hill road closure,https://www.gazette-news.co.uk/news/19848726.tiptree-residents-divided-factory-hill-road-closure/,gazette-news.co.uk,English,0,1,0,0,CRST
20220116T114500Z,Tiptree : Residents divided over Factory Hill road closure | Maldon and Burnham Standard,https://www.maldonandburnhamstandard.co.uk/news/19848726.tiptree-residents-divided-factory-hill-road-closure/,maldonandburnhamstandard.co.uk,English,0,1,0,0,CRST
20220116T193000Z,Cladding crisis : Norwegian wealth fund urged to pressure firms and builders,https://www.bbc.co.uk/news/business-60018459,bbc.co.uk,English,0.36,0.457,0.183,-0.4767,CRST
20220116T194500Z,Norway wealth fund urged to pressure cladding firms,https://www.msn.com/en-us/money/personalfinance/norway-wealth-fund-urged-to-pressure-cladding-firms/ar-AASQgX1,msn.com,English,0.193,0.526,0.281,0.25,CRST
20220116T221500Z,Cladding crisis : Norwegian wealth fund urged to pressure firms and builders,https://www.bbc.com/news/business-60018459,bbc.com,English,0.36,0.457,0.183,-0.4767,CRST
20220117T120000Z,Weekly outlook : Next united kingdom inflation readout looms ; Rio Tinto and Netflix trading updates,https://portfolio-adviser.com/weekly-outlook-next-uk-inflation-readout-looms-rio-tinto-and-netflix-trading-updates/,portfolio-adviser.com,English,0.098,0.732,0.171,0.296,CRST
20220117T140000Z,Plans for new Co - operative Food store and new homes in Somerset village,https://www.somersetlive.co.uk/news/somerset-news/plans-new-co-operative-food-6502697,somersetlive.co.uk,English,0,1,0,0,CRST
20220118T073000Z,Plan submitted for new Co - op in Cannington | Bridgwater Mercury,https://www.bridgwatermercury.co.uk/news/19852969.plan-submitted-new-co-op-cannington/,bridgwatermercury.co.uk,English,0,1,0,0,CRST
20220118T090000Z,Questor : this small Scottish housebuilder appears to have solid foundations . Buy,https://www.telegraph.co.uk/investing/shares/questor-small-scottish-housebuilder-appears-have-solid-foundations/,telegraph.co.uk,English,0,0.862,0.138,0.1531,CRST
20220118T171500Z,"Construction sector can build on exceptional year , says broker",https://www.proactiveinvestors.co.uk/companies/news/971462/construction-sector-can-build-on-exceptional-year-says-broker-971462.html,proactiveinvestors.co.uk,English,0,1,0,0,CRST
20220118T171500Z,UK inflation takes centre stage tomorrow with Entain PLC and JD Wetherspoon PLC also on the bill,https://www.proactiveinvestors.co.uk/companies/news/971477/uk-inflation-takes-centre-stage-tomorrow-with-entain-and-jd-wetherspoon-also-on-the-bill-971477.html,proactiveinvestors.co.uk,English,0,1,0,0,CRST
20220119T080000Z,Inflation soars to three - decade high,https://www.telegraph.co.uk/business/2022/01/19/ftse-100-markets-live-news-pound-share-price-inflation/,telegraph.co.uk,English,0,1,0,0,CRST
20220119T083000Z,Crest Nicholson Swung to 2021 Pretax Profit on Higher Revenue,https://www.marketwatch.com/story/crest-nicholson-swung-to-2021-pretax-profit-on-higher-revenue-271642579619,marketwatch.com,English,0,0.756,0.244,0.4404,CRST
20220119T103000Z,Crest Nicholson moves back into profit,https://www.building.co.uk/news/crest-nicholson-moves-back-into-profit/5115663.article,building.co.uk,English,0,0.633,0.367,0.4404,CRST
20220119T104500Z,UK inflation takes centre stage with Entain PLC and JD Wetherspoon PLC also on the bill,https://www.proactiveinvestors.co.uk/companies/news/971477/uk-inflation-takes-centre-stage-with-entain-and-jd-wetherspoon-also-on-the-bill-971477.html,proactiveinvestors.co.uk,English,0,1,0,0,CRST
20220119T114500Z,London open : FTSE falls as inflation surges to highest since 1992,https://www.lse.co.uk/news/london-open-ftse-falls-as-inflation-surges-to-highest-since-1992-9k1srdx3jhjg8de.html,lse.co.uk,English,0,1,0,0,CRST
20220119T133000Z,Crest Nicholson annual profit boosted by ongoing housing demand | 19 January 2022,https://www.stockmarketwire.com/article/7226868/Crest-Nicholson-annual-profit-boosted-by-ongoing-housing-demand.html,stockmarketwire.com,English,0.094,0.566,0.34,0.5994,CRST
20220119T133000Z,Investegate |Crest Nicholson Hdgs Announcements | Crest Nicholson Hdgs : Director / PDMR Shareholding,https://www.investegate.co.uk/crest-nicholson-hdgs--crst-/rns/director-pdmr-shareholding/202201191138299762Y/,investegate.co.uk,English,0,1,0,0,CRST
20220119T160000Z,Crest Nicholson raises cladding provision to £43m,https://www.constructionnews.co.uk/financial/crest-nicholson-raises-cladding-provision-to-43m-19-01-2022/,constructionnews.co.uk,English,0,1,0,0,CRST
20220119T160000Z,"London midday : Stocks turn higher as Pearson , Burberry rally on updates",https://www.lse.co.uk/news/london-midday-stocks-turn-higher-as-pearson-burberry-rally-on-updates-ylyi6adwsy5ee39.html,lse.co.uk,English,0,1,0,0,CRST
20220119T160000Z,Builders to buy  biodiversity credit from farmers,https://www.telegraph.co.uk/business/2021/08/22/builders-buy-biodiversity-credits-farmers/,telegraph.co.uk,English,0,0.698,0.302,0.3818,CRST
20220119T194500Z,London close : Stocks finish higher despite 30 - year inflation record,https://www.lse.co.uk/news/london-close-stocks-finish-higher-despite-30-year-inflation-record-5c83qqz8pzfyx5g.html,lse.co.uk,English,0,1,0,0,CRST
20220119T223000Z,MARKET REPORT :  Top marks for Pearson after education overhaul,https://www.thisismoney.co.uk/money/markets/article-10419537/MARKET-REPORT-marks-Pearson-education-overhaul.html,thisismoney.co.uk,English,0,0.816,0.184,0.2023,CRST
20220120T001500Z,MARKET REPORT :  Top marks for Pearson after education overhaul,https://www.dailymail.co.uk/money/markets/article-10419537/MARKET-REPORT-marks-Pearson-education-overhaul.html,dailymail.co.uk,English,0,0.816,0.184,0.2023,CRST
20220121T104500Z,dpa - AFX Overview : Analyst recommendations on U . K . stocks,https://www.finanznachrichten.de/nachrichten-2022-01/55034345-dpa-afx-overview-analyst-recommendations-on-u-k-stocks-020.htm,finanznachrichten.de,English,0,1,0,0,CRST
20220124T191500Z,Jefferies backs united kingdom housebuilders but says some to see,https://www.lse.co.uk/news/jefferies-backs-uk-housebuilders-but-says-some-to-see-negative-pr-c3hswr2xb3v16ll.html,lse.co.uk,English,0.1,0.727,0.173,0.2023,CRST
20220125T000000Z,MARKET REPORT : Merger rumours send Vodafone stock soaring,https://www.thisismoney.co.uk/money/markets/article-10436631/MARKET-REPORT-Merger-rumours-send-Vodafone-stock-soaring.html,thisismoney.co.uk,English,0,1,0,0,CRST
20220125T000000Z,MARKET REPORT : Merger rumours send Vodafone stock soaring,https://www.dailymail.co.uk/money/markets/article-10436631/MARKET-REPORT-Merger-rumours-send-Vodafone-stock-soaring.html,dailymail.co.uk,English,0,1,0,0,CRST
20220126T081500Z,Renamed Kier Living rejig continues with firm bringing in former Linden boss as COO set to depart,https://www.building.co.uk/news/renamed-kier-living-rejig-continues-with-firm-bringing-in-former-linden-boss-as-coo-set-to-depart/5115765.article,building.co.uk,English,0,1,0,0,CRST
20220126T094500Z,London open : FTSE rallies as investors eye Fed announcement,https://www.lse.co.uk/news/london-open-ftse-rallies-as-investors-eye-fed-announcement-2babzdlyd8fvxab.html,lse.co.uk,English,0,1,0,0,CRST
20220126T124500Z,Private equity owner continues rejig at former Kier Living,https://www.building.co.uk/news/private-equity-owner-continues-rejig-at-former-kier-living/5115765.article,building.co.uk,English,0,1,0,0,CRST
20220128T154500Z,The case for visiting offbeat museums and attractions,https://www.washingtonpost.com/travel/2022/01/28/independent-museums-attractions/,washingtonpost.com,English,0,0.714,0.286,0.4215,CRST
20220129T073000Z,"Land Planning and Development Market 2022 Global Outlook – Barratt , Persimmon , Crest Nicholson , Miller , Wainhomes , Opus Group , ProLogis",http://www.blackseagrain.net/2022/01/29/land-planning-and-development-market-2022-global-outlook-barratt-persimmon-crest-nicholson-miller-wainhomes-opus-group-prologis/,blackseagrain.net,English,0,1,0,0,CRST
20220131T073000Z,491 - home development plans in Ringwood submitted,https://www.bournemouthecho.co.uk/news/19884784.491-home-development-plans-ringwood-submitted/,bournemouthecho.co.uk,English,0,1,0,0,CRST
20220131T154500Z,London midday : Stocks up but off highs as miners retreat,https://www.lse.co.uk/news/london-midday-stocks-up-but-off-highs-as-miners-retreat-8bdbgxszpv85eyu.html,lse.co.uk,English,0,0.804,0.196,0.296,CRST
20220201T104500Z,Swimming pools : Mum slams King Alfred and the Prince Regent,https://www.theargus.co.uk/news/19889407.swimming-pools-mum-slams-king-alfred-prince-regent/,theargus.co.uk,English,0,1,0,0,CRST
20220201T104500Z,Swimming pools : Mum slams King Alfred and the Prince Regent,https://www.theargus.co.uk/news/19889407.swimming-pools-mum-slams-king-alfred-prince-regent/,theargus.co.uk,English,0,1,0,0,CRST
20220203T213000Z,London close : Stocks finish weaker after BoE rate hike,https://www.lse.co.uk/news/london-close-stocks-finish-weaker-after-boe-rate-hike-fbjyjd7kj156z13.html,lse.co.uk,English,0.266,0.734,0,-0.4404,CRST
20220204T161500Z,"Power outages , flooding hit Southwestern Pa . as storm brings freezing rain , snow",https://triblive.com/local/regional/power-outages-flooding-hit-southwestern-pa-as-storm-brings-freezing-rain-snow/,triblive.com,English,0.113,0.887,0,-0.1027,CRST
20220204T191500Z,Doubts raised about Dunmow new all - through school,https://www.dunmowbroadcast.co.uk/news/education/fears-that-great-dunmow-school-plan-has-stalled-8669784,dunmowbroadcast.co.uk,English,0.239,0.761,0,-0.296,CRST
20220205T123000Z,Plans to build 491 new homes at Moortown Lane in Ringwood,https://www.salisburyjournal.co.uk/news/19899552.plans-build-491-new-homes-moortown-lane-ringwood/,salisburyjournal.co.uk,English,0,1,0,0,CRST
