Date,Close,High,Low,Open,Volume,SMA_10,STOCH_K_14,MACD_signal_9,RSI_14,CCI_20
2016-06-01,71.33999633789062,72.29000091552734,70.47899627685547,72.29000091552734,276181503,,,,,
2016-06-02,70.52999877929688,71.95999908447266,70.44000244140625,71.23999786376953,279461684,,,,,
2016-06-03,70.0,71.30000305175781,69.5199966430664,71.05000305175781,98812617,,,,,
2016-06-06,69.63999938964844,70.31700134277344,69.39700317382812,69.94999694824219,155224212,,,,,
2016-06-07,70.25,71.0,69.94999694824219,70.01000213623047,137756498,,,,,
2016-06-08,69.86000061035156,70.62999725341797,69.33000183105469,69.80999755859375,97527172,,,,,
2016-06-09,69.11000061035156,69.68000030517578,68.9800033569336,69.68000030517578,95480126,,,,,
2016-06-10,67.05000305175781,69.0260009765625,66.94999694824219,68.80999755859375,122961296,,,,,
2016-06-13,64.2300033569336,66.63999938964844,64.19000244140625,66.16999816894531,244673005,,,,,
2016-06-14,62.18000030517578,64.05999755859375,62.18000030517578,64.01000213623047,213494426,68.41900024414062,,,,
2016-06-15,63.0,63.540000915527344,62.63999938964844,62.939998626708984,211708628,67.58500061035156,,,,
2016-06-16,61.36000061035156,62.51900100708008,61.189998626708984,62.0,186711784,66.66800079345703,,,,
2016-06-17,65.05000305175781,65.4800033569336,62.18000030517578,62.5,290521881,66.17300109863281,,,,
2016-06-20,70.0,70.08000183105469,64.5270004272461,68.25,255177180,66.20900115966796,79.36936537540909,,,
2016-06-21,70.33000183105469,70.69999694824219,64.5270004272461,70.0,205753514,66.21700134277344,84.86539290494675,,47.68456070633999,
2016-06-22,70.55000305175781,71.45999908447266,69.25,70.5999984741211,203259814,66.28600158691407,91.13927953112284,,50.04713541779022,
2016-06-23,72.1500015258789,72.25,70.01000213623047,71.16999816894531,216298506,66.59000167846679,99.09585477663157,,54.82279371370775,
2016-06-24,57.0,60.7400016784668,50.98099899291992,51.0,592322158,65.58500137329102,28.29940628182987,,32.955772969970056,
2016-06-27,51.150001525878906,56.26599884033203,51.0,55.56999969482422,766905666,64.27700119018554,0.7945955379038554,,27.43383906917059,
2016-06-28,54.95000076293945,55.130001068115234,52.0099983215332,53.5,420713250,63.55400123596191,18.660969401893016,,33.69779138785995,-167.13591267458438
