date,ticker,Close,High,Low,Open,Volume,SMA_10,STOCH_K_14,MACD_signal_9,RSI_14,CCI_20,daily_compound_sentiment,eps_surprise_pct,sue,volume,shares_outstanding,turnover,close,volatility
2023-09-28,LLOY,44.2599983215332,44.70000076293945,43.78499984741211,44.70000076293945,194582788,44.108499908447264,62.43193743193744,0.3068275559158345,68.59869999105855,69.50937569922489,,,0.961,98868988.0,63540750749.0,0.0015559933874649,44.26,0.2272869179955533
2023-09-29,LLOY,44.369998931884766,44.85499954223633,44.21500015258789,44.45500183105469,93860934,44.2254997253418,61.920866354536734,0.3534030285984259,68.06991762334633,73.48191252876863,,,0.961,85104733.0,63546314345.0,0.0013392552168794,44.37,0.2246126138252867
2023-10-02,LLOY,43.27000045776367,44.68999862670898,43.27000045776367,44.42499923706055,102276009,44.33699989318848,37.06213948949428,0.3706376759625533,54.987375865892304,29.33429041218526,,0.981,0.981,85909185.0,63546314345.0,0.0013519145191267,43.27,0.2409517742312141
2023-10-03,LLOY,42.81499862670898,43.5,42.67499923706055,43.03499984741211,77914964,44.32849960327148,26.77961046115172,0.3604745470411029,51.30224061818826,-16.124508760628103,,0.998,0.998,66992840.0,63546314345.0,0.0010542364366922,42.815,0.2443289332743322
2023-10-04,LLOY,42.459999084472656,42.9900016784668,42.20000076293945,42.45000076293945,254168072,44.11849937438965,18.75702055281654,0.3271863859691427,45.17544006413274,-47.52550720006825,,,0.998,249139254.0,63546314345.0,0.0039205932958974,42.46,0.2346318033116782
2023-10-05,LLOY,42.16999816894531,42.595001220703125,42.040000915527344,42.525001525878906,121200278,43.892999267578126,12.203326416589151,0.2757764039709248,43.74999131972174,-70.89888309827329,,,0.998,96720013.0,63546314345.0,0.0015220396965101,42.17,0.2359115711422736
2023-10-06,LLOY,42.625,42.90499877929688,41.8650016784668,42.18000030517578,80179745,43.62149925231934,22.485855444931712,0.2223337501656417,53.071899726937815,-66.27336604363768,,,0.998,65776105.0,63546314345.0,0.0010350892207987,42.625,0.2389681024999984
2023-10-09,LLOY,42.11000061035156,42.65499877929688,41.99800109863281,42.310001373291016,199447444,43.357499313354495,5.8472317943740935,0.1616953512045152,44.676547855905326,-85.22453238269853,,,0.998,166933536.0,63546314345.0,0.0026269585847843,42.11,0.2361344409559451
2023-10-10,LLOY,43.369998931884766,43.630001068115234,41.869998931884766,42.525001525878906,101122156,43.20199928283692,35.9188006369363,0.1194595645688061,41.524204293759766,-40.23685731488551,,0.684,0.684,94460414.0,63546314345.0,0.0014864813950839,43.37,0.2441923576362111
2023-10-11,LLOY,43.275001525878906,43.59000015258789,43.016998291015625,43.185001373291016,100458208,43.07249946594239,33.65155870038047,0.0891843479057493,41.76219350572342,-18.74171574676793,,,0.684,87138749.0,63546314345.0,0.00137126361927,43.275,0.236848414663592
2023-10-12,LLOY,43.41999816894531,43.65499877929688,42.994998931884766,43.40999984741211,159233092,42.98849945068359,43.07473326154793,0.0701029292581661,34.54103505531316,-15.723708878771893,,,0.684,146743700.0,63546314345.0,0.0023092401426038,43.42,0.2370456622062146
2023-10-13,LLOY,43.22999954223633,43.84999847412109,42.790000915527344,43.4900016784668,166940735,42.87449951171875,39.7379573197818,0.0558467499654059,36.91908696665583,-20.638563036018564,,,0.684,139829570.0,63546314345.0,0.0022004355632783,43.23,0.1901684410366021
2023-10-16,LLOY,43.5099983215332,43.8120002746582,43.2400016784668,43.40999984741211,111510390,42.8984992980957,47.88931039997157,0.0497022006473982,38.03886287711695,-7.433144864718751,,0.788,0.788,70895170.0,63546314345.0,0.0011156456630214,43.51,0.1745430913137048
2023-10-17,LLOY,43.79999923706055,44.02999877929688,43.415000915527344,43.79999923706055,141280133,42.99699935913086,64.71568364782281,0.0534774851423016,43.41879349818492,6.083069896724631,,,0.788,116558808.0,63546314345.0,0.0018342339630775,43.8,0.1771404618442746
2023-10-18,LLOY,42.84999847412109,44.0,42.84999847412109,44.0,91714127,43.0359992980957,32.94306018040086,0.0479938293054653,39.13712526736703,-34.33348539352566,,,0.788,84216680.0,63546314345.0,0.0013252803229905,42.85,0.1869187418159017
2023-10-19,LLOY,41.880001068115234,43.21500015258789,41.880001068115234,42.68000030517578,153457095,43.0069995880127,0.5309524195334316,0.0214091816091924,33.0612179227676,-103.34030414368614,,0.653,0.653,,,,,0.1985808438726451
