Model,Horizon,False_Positive_Rate,True_Positive_Rate,Threshold
Logistic Regression,1-day,0.0,0.0,inf
Logistic Regression,1-day,0.0011668611435239206,0.0,0.7395193615762976
Logistic Regression,1-day,0.005834305717619603,0.0,0.5702109972333658
Logistic Regression,1-day,0.005834305717619603,0.00211864406779661,0.5553820891542435
Logistic Regression,1-day,0.007001166861143524,0.00211864406779661,0.5434405566993907
Logistic Regression,1-day,0.007001166861143524,0.0031779661016949155,0.5414927891720587
Logistic Regression,1-day,0.008168028004667444,0.0031779661016949155,0.5389144258334145
Logistic Regression,1-day,0.008168028004667444,0.006355932203389831,0.5375985684786073
Logistic Regression,1-day,0.009334889148191364,0.006355932203389831,0.5372825036964236
Logistic Regression,1-day,0.009334889148191364,0.007415254237288136,0.5369217912165878
Logistic Regression,1-day,0.012835472578763127,0.007415254237288136,0.5367966611556435
Logistic Regression,1-day,0.012835472578763127,0.013771186440677966,0.5324976780678575
Logistic Regression,1-day,0.014002333722287048,0.013771186440677966,0.5324239311204869
Logistic Regression,1-day,0.014002333722287048,0.023305084745762712,0.5286346910697002
Logistic Regression,1-day,0.015169194865810968,0.023305084745762712,0.5285700293463726
Logistic Regression,1-day,0.015169194865810968,0.024364406779661018,0.5275655061134465
Logistic Regression,1-day,0.01750291715285881,0.024364406779661018,0.5272810617039094
Logistic Regression,1-day,0.01750291715285881,0.025423728813559324,0.5269174937769331
Logistic Regression,1-day,0.01866977829638273,0.025423728813559324,0.5268043642115187
Logistic Regression,1-day,0.01866977829638273,0.02754237288135593,0.5265832072808437
Logistic Regression,1-day,0.021003500583430573,0.02754237288135593,0.5264059567794912
Logistic Regression,1-day,0.021003500583430573,0.03283898305084746,0.5253332555502098
Logistic Regression,1-day,0.022170361726954493,0.03283898305084746,0.5249992108042405
Logistic Regression,1-day,0.022170361726954493,0.034957627118644065,0.524526448655409
Logistic Regression,1-day,0.024504084014002333,0.034957627118644065,0.5239236920823372
Logistic Regression,1-day,0.024504084014002333,0.036016949152542374,0.5238569250652962
Logistic Regression,1-day,0.025670945157526253,0.036016949152542374,0.5237655446872123
Logistic Regression,1-day,0.025670945157526253,0.037076271186440676,0.523452849223503
Logistic Regression,1-day,0.028004667444574097,0.037076271186440676,0.5232456883588462
Logistic Regression,1-day,0.028004667444574097,0.0413135593220339,0.5228519457190872
Logistic Regression,1-day,0.03150525087514586,0.0413135593220339,0.5226527677542289
Logistic Regression,1-day,0.03150525087514586,0.0423728813559322,0.5225088186052336
Logistic Regression,1-day,0.03500583430571762,0.0423728813559322,0.5219053509530411
Logistic Regression,1-day,0.03500583430571762,0.04343220338983051,0.5216897669068915
Logistic Regression,1-day,0.03617269544924154,0.04343220338983051,0.5215279274745951
Logistic Regression,1-day,0.03617269544924154,0.04449152542372881,0.5213020066482189
Logistic Regression,1-day,0.03733955659276546,0.04449152542372881,0.5211459812760528
Logistic Regression,1-day,0.03733955659276546,0.045550847457627115,0.5210449451881484
Logistic Regression,1-day,0.039673278879813305,0.045550847457627115,0.5210132022072086
Logistic Regression,1-day,0.039673278879813305,0.048728813559322036,0.5204260873344968
Logistic Regression,1-day,0.040840140023337225,0.048728813559322036,0.5203883044477932
Logistic Regression,1-day,0.040840140023337225,0.05084745762711865,0.5203431855644282
Logistic Regression,1-day,0.044340723453908985,0.05084745762711865,0.5200123332978891
Logistic Regression,1-day,0.044340723453908985,0.05190677966101695,0.5199415886406472
Logistic Regression,1-day,0.046674445740956826,0.05190677966101695,0.5195960111259841
Logistic Regression,1-day,0.046674445740956826,0.05296610169491525,0.5195103029825917
Logistic Regression,1-day,0.052508751458576426,0.05296610169491525,0.5192005673989761
Logistic Regression,1-day,0.052508751458576426,0.05402542372881356,0.5190821509506373
Logistic Regression,1-day,0.05367561260210035,0.05402542372881356,0.518989157792942
Logistic Regression,1-day,0.05367561260210035,0.05614406779661017,0.5188674953905891
Logistic Regression,1-day,0.056009334889148193,0.05614406779661017,0.5183766413572644
Logistic Regression,1-day,0.056009334889148193,0.057203389830508475,0.5183109827955696
Logistic Regression,1-day,0.057176196032672114,0.057203389830508475,0.5180864653903422
Logistic Regression,1-day,0.057176196032672114,0.06038135593220339,0.517974496624727
Logistic Regression,1-day,0.061843640606767794,0.06038135593220339,0.5177763864227293
Logistic Regression,1-day,0.061843640606767794,0.0646186440677966,0.5171742976611109
Logistic Regression,1-day,0.06417736289381563,0.0646186440677966,0.5167814836875346
Logistic Regression,1-day,0.06417736289381563,0.06567796610169492,0.5166195037444454
Logistic Regression,1-day,0.06534422403733955,0.06567796610169492,0.5165965231471994
Logistic Regression,1-day,0.06534422403733955,0.06991525423728813,0.5163143232080973
Logistic Regression,1-day,0.06651108518086347,0.06991525423728813,0.5162578153976198
Logistic Regression,1-day,0.06651108518086347,0.07097457627118645,0.5161838822986926
Logistic Regression,1-day,0.06884480746791131,0.07097457627118645,0.5159386666554343
Logistic Regression,1-day,0.06884480746791131,0.07203389830508475,0.5158180735900408
Logistic Regression,1-day,0.07001166861143523,0.07203389830508475,0.5158008909549426
Logistic Regression,1-day,0.07001166861143523,0.07309322033898305,0.5157974836015894
Logistic Regression,1-day,0.07117852975495916,0.07309322033898305,0.5157917800156973
Logistic Regression,1-day,0.07117852975495916,0.07415254237288135,0.5157116567800515
Logistic Regression,1-day,0.073512252042007,0.07415254237288135,0.5153451670479489
Logistic Regression,1-day,0.073512252042007,0.07521186440677965,0.515322875485132
Logistic Regression,1-day,0.07584597432905485,0.07521186440677965,0.5151695659713149
Logistic Regression,1-day,0.07584597432905485,0.0826271186440678,0.5147571890861448
Logistic Regression,1-day,0.07701283547257877,0.0826271186440678,0.5147337105887333
Logistic Regression,1-day,0.07701283547257877,0.0836864406779661,0.5147214072989389
Logistic Regression,1-day,0.07934655775962661,0.0836864406779661,0.5146131226031169
Logistic Regression,1-day,0.07934655775962661,0.08792372881355932,0.5143447082420832
Logistic Regression,1-day,0.08284714119019837,0.08792372881355932,0.5141651330868157
Logistic Regression,1-day,0.08284714119019837,0.09110169491525423,0.5140258808717627
Logistic Regression,1-day,0.08401400233372229,0.09110169491525423,0.5138719148680987
Logistic Regression,1-day,0.08401400233372229,0.09216101694915255,0.5138140263312069
Logistic Regression,1-day,0.08751458576429405,0.09216101694915255,0.5137071668335179
Logistic Regression,1-day,0.08751458576429405,0.09639830508474577,0.5131028414931681
Logistic Regression,1-day,0.08868144690781797,0.09639830508474577,0.5130594021950189
Logistic Regression,1-day,0.08868144690781797,0.09745762711864407,0.5130516166874713
Logistic Regression,1-day,0.09218203033838973,0.09745762711864407,0.5129686003895979
Logistic Regression,1-day,0.09218203033838973,0.09851694915254237,0.512934609357309
Logistic Regression,1-day,0.09334889148191365,0.09851694915254237,0.5129325308620436
Logistic Regression,1-day,0.09334889148191365,0.1027542372881356,0.512662268446629
Logistic Regression,1-day,0.09684947491248541,0.1027542372881356,0.5124463511997828
Logistic Regression,1-day,0.09684947491248541,0.1038135593220339,0.5124310232423523
Logistic Regression,1-day,0.09801633605600933,0.1038135593220339,0.512344416130561
Logistic Regression,1-day,0.09801633605600933,0.11016949152542373,0.5119424841575201
Logistic Regression,1-day,0.09918319719953325,0.11016949152542373,0.5119307422603245
Logistic Regression,1-day,0.09918319719953325,0.11334745762711865,0.5117458237651304
Logistic Regression,1-day,0.10151691948658109,0.11334745762711865,0.5113234872765376
Logistic Regression,1-day,0.10151691948658109,0.11546610169491525,0.511298001868301
Logistic Regression,1-day,0.10385064177362893,0.11546610169491525,0.5111675720911689
Logistic Regression,1-day,0.10385064177362893,0.11758474576271187,0.510832487699165
Logistic Regression,1-day,0.10501750291715285,0.11758474576271187,0.5108008317079289
Logistic Regression,1-day,0.10501750291715285,0.12076271186440678,0.5106945140208768
Logistic Regression,1-day,0.10968494749124855,0.12076271186440678,0.510625410054997
Logistic Regression,1-day,0.10968494749124855,0.12182203389830508,0.5105955932847246
Logistic Regression,1-day,0.11085180863477247,0.12182203389830508,0.5105414078660726
Logistic Regression,1-day,0.11085180863477247,0.1239406779661017,0.510471835451949
Logistic Regression,1-day,0.11318553092182031,0.1239406779661017,0.5103863770903718
Logistic Regression,1-day,0.11318553092182031,0.1271186440677966,0.5102458903941737
Logistic Regression,1-day,0.11435239206534423,0.1271186440677966,0.5100821181476661
Logistic Regression,1-day,0.11435239206534423,0.1292372881355932,0.5099835846361608
Logistic Regression,1-day,0.11668611435239207,0.1292372881355932,0.5099379466146123
Logistic Regression,1-day,0.11668611435239207,0.13029661016949154,0.5099218397357742
Logistic Regression,1-day,0.11785297549591599,0.13029661016949154,0.5099095673797022
Logistic Regression,1-day,0.11785297549591599,0.13135593220338984,0.5098014868872387
Logistic Regression,1-day,0.11901983663943991,0.13135593220338984,0.5097907435989154
Logistic Regression,1-day,0.11901983663943991,0.13241525423728814,0.5097528717205828
