Model,Horizon,False_Positive_Rate,True_Positive_Rate,Threshold
Logistic Regression,1-day,0.0,0.0,inf
Logistic Regression,1-day,0.0,0.002008032128514056,0.6308078043522307
Logistic Regression,1-day,0.002564102564102564,0.002008032128514056,0.6070289824562399
Logistic Regression,1-day,0.002564102564102564,0.004016064257028112,0.5798758316760726
Logistic Regression,1-day,0.010256410256410256,0.004016064257028112,0.5612533858625183
Logistic Regression,1-day,0.010256410256410256,0.01606425702811245,0.5484416894639296
Logistic Regression,1-day,0.01282051282051282,0.01606425702811245,0.5473104863888348
Logistic Regression,1-day,0.01282051282051282,0.020080321285140562,0.5432749334659784
Logistic Regression,1-day,0.015384615384615385,0.020080321285140562,0.5431553079067091
Logistic Regression,1-day,0.015384615384615385,0.02610441767068273,0.542834649262414
Logistic Regression,1-day,0.020512820512820513,0.02610441767068273,0.5422853450638268
Logistic Regression,1-day,0.020512820512820513,0.028112449799196786,0.5417200449364333
Logistic Regression,1-day,0.041025641025641026,0.028112449799196786,0.5378468222606806
Logistic Regression,1-day,0.041025641025641026,0.0321285140562249,0.5372276067905919
Logistic Regression,1-day,0.04358974358974359,0.0321285140562249,0.5371956405304869
Logistic Regression,1-day,0.04358974358974359,0.040160642570281124,0.5356660645101906
Logistic Regression,1-day,0.04871794871794872,0.040160642570281124,0.5354488149025436
Logistic Regression,1-day,0.04871794871794872,0.04618473895582329,0.5346187768846027
Logistic Regression,1-day,0.05128205128205128,0.04618473895582329,0.5345450362817207
Logistic Regression,1-day,0.05128205128205128,0.05622489959839357,0.532850631030766
Logistic Regression,1-day,0.05897435897435897,0.05622489959839357,0.5320806263910034
Logistic Regression,1-day,0.05897435897435897,0.05823293172690763,0.5319913511919975
Logistic Regression,1-day,0.06153846153846154,0.05823293172690763,0.5319763186195966
Logistic Regression,1-day,0.06153846153846154,0.06224899598393574,0.5317681407046136
Logistic Regression,1-day,0.0641025641025641,0.06224899598393574,0.5315920874767011
Logistic Regression,1-day,0.0641025641025641,0.0642570281124498,0.5315778571662699
Logistic Regression,1-day,0.09230769230769231,0.0642570281124498,0.5296051397599565
Logistic Regression,1-day,0.09230769230769231,0.0823293172690763,0.5286007610769136
Logistic Regression,1-day,0.09487179487179487,0.0823293172690763,0.5281094000621013
Logistic Regression,1-day,0.09487179487179487,0.08634538152610442,0.5280581305300185
Logistic Regression,1-day,0.09743589743589744,0.08634538152610442,0.5279293193170441
Logistic Regression,1-day,0.09743589743589744,0.09437751004016064,0.5276865896745017
Logistic Regression,1-day,0.1,0.09437751004016064,0.5276629394019433
Logistic Regression,1-day,0.1,0.0963855421686747,0.5271188908671374
Logistic Regression,1-day,0.10256410256410256,0.0963855421686747,0.5271030444007607
Logistic Regression,1-day,0.10256410256410256,0.09839357429718876,0.5270280444914537
Logistic Regression,1-day,0.1076923076923077,0.09839357429718876,0.5266605432071024
Logistic Regression,1-day,0.1076923076923077,0.10240963855421686,0.526578177770242
Logistic Regression,1-day,0.12051282051282051,0.10240963855421686,0.5259689560442414
Logistic Regression,1-day,0.12051282051282051,0.10441767068273092,0.5258892740655118
Logistic Regression,1-day,0.12564102564102564,0.10441767068273092,0.5257569831635631
Logistic Regression,1-day,0.12564102564102564,0.10642570281124498,0.5257222180261355
Logistic Regression,1-day,0.13076923076923078,0.10642570281124498,0.5254500395706573
Logistic Regression,1-day,0.13076923076923078,0.10843373493975904,0.5254357204197362
Logistic Regression,1-day,0.13333333333333333,0.10843373493975904,0.5254350776491321
Logistic Regression,1-day,0.13333333333333333,0.11044176706827309,0.5253801321503947
Logistic Regression,1-day,0.1358974358974359,0.11044176706827309,0.5253527284096593
Logistic Regression,1-day,0.1358974358974359,0.11244979919678715,0.5253036210549769
Logistic Regression,1-day,0.14871794871794872,0.11244979919678715,0.5249580551258195
Logistic Regression,1-day,0.14871794871794872,0.1144578313253012,0.5249368703084826
Logistic Regression,1-day,0.1564102564102564,0.1144578313253012,0.5248232904464183
Logistic Regression,1-day,0.1564102564102564,0.11847389558232932,0.5247700775078598
Logistic Regression,1-day,0.16923076923076924,0.11847389558232932,0.5242538539550295
Logistic Regression,1-day,0.16923076923076924,0.12248995983935743,0.5241971988492445
Logistic Regression,1-day,0.1717948717948718,0.12248995983935743,0.5241727910564639
Logistic Regression,1-day,0.1717948717948718,0.12650602409638553,0.5240174963186959
Logistic Regression,1-day,0.1794871794871795,0.12650602409638553,0.5238117112443935
Logistic Regression,1-day,0.1794871794871795,0.13453815261044177,0.523631393164501
Logistic Regression,1-day,0.18461538461538463,0.13453815261044177,0.5235837081602194
Logistic Regression,1-day,0.18461538461538463,0.14056224899598393,0.5233161885392943
Logistic Regression,1-day,0.18974358974358974,0.14056224899598393,0.5232278741672497
Logistic Regression,1-day,0.18974358974358974,0.142570281124498,0.523189929307483
Logistic Regression,1-day,0.19230769230769232,0.142570281124498,0.5231767222981296
Logistic Regression,1-day,0.19230769230769232,0.1465863453815261,0.523071034171618
Logistic Regression,1-day,0.2076923076923077,0.1465863453815261,0.5228183740919513
Logistic Regression,1-day,0.2076923076923077,0.15261044176706828,0.5226666260022711
Logistic Regression,1-day,0.21025641025641026,0.15261044176706828,0.5225532891198272
Logistic Regression,1-day,0.21025641025641026,0.15461847389558234,0.5225025545148494
Logistic Regression,1-day,0.21794871794871795,0.15461847389558234,0.5224314227277422
Logistic Regression,1-day,0.21794871794871795,0.1566265060240964,0.5224184971878164
Logistic Regression,1-day,0.2230769230769231,0.1566265060240964,0.5222372592347619
Logistic Regression,1-day,0.2230769230769231,0.15863453815261044,0.5221430928627244
Logistic Regression,1-day,0.22564102564102564,0.15863453815261044,0.5221383684996631
Logistic Regression,1-day,0.22564102564102564,0.16265060240963855,0.5219927212720603
Logistic Regression,1-day,0.23333333333333334,0.16265060240963855,0.5218355541466994
Logistic Regression,1-day,0.23333333333333334,0.1686746987951807,0.5217319740046378
Logistic Regression,1-day,0.2358974358974359,0.1686746987951807,0.521729677140262
Logistic Regression,1-day,0.2358974358974359,0.1706827309236948,0.5216061501537862
Logistic Regression,1-day,0.23846153846153847,0.1706827309236948,0.5215089225149673
Logistic Regression,1-day,0.23846153846153847,0.17670682730923695,0.5214501085390332
Logistic Regression,1-day,0.24358974358974358,0.17670682730923695,0.521119893492186
Logistic Regression,1-day,0.24358974358974358,0.178714859437751,0.5210997103377006
Logistic Regression,1-day,0.24615384615384617,0.178714859437751,0.5210262159935584
Logistic Regression,1-day,0.24615384615384617,0.18072289156626506,0.5210107471452112
