date,ticker,eps_surprise_pct,sue,volume,shares_outstanding,turnover,close,volatility
2020-12-17,RR,,3.753,42923029,8367596989,0.005129672121688747,112.45,0.7437380532157778
2020-12-18,RR,,3.753,89680528,8367596989,0.010717596475773578,113.95,0.7386960918381426
2020-12-21,RR,,3.753,89359125,8367596989,0.010679186045584061,110.25,0.7491259665133791
2020-12-22,RR,,3.753,35902637,8367596989,0.004290674735793015,112.65,0.7522552882919904
2020-12-23,RR,,3.753,35747911,8367596989,0.004272183644479295,115.6,0.7519715434382744
2020-12-24,RR,,3.753,21127144,8367596989,0.0025248759025767653,115.75,0.7233163434173195
2020-12-29,RR,,3.753,48365115,8367596989,0.005780048329715274,112.85,0.7299224428115926
2020-12-30,RR,,3.753,21054553,8367596989,0.002516200652072298,112.05,0.7146552494235704
2020-12-31,RR,,3.753,15141921,8367596989,0.001809590139188765,111.25,0.41040243289600786
2021-01-04,RR,,3.753,76749131,8367596989,0.009172183017525105,103.2,0.4602719335150032
2021-01-05,RR,,3.753,41620694,8367596989,0.004974031858216206,107.75,0.4980018632063885
2021-01-06,RR,3.432,3.432,34842883,8367596989,0.004164024993771124,111.05,0.5071645529004889
2021-01-07,RR,6.63,6.63,26838277,8367596989,0.003207405547289319,111.1,0.5072365105393469
2021-01-08,RR,6.598,6.598,36264909,8367596989,0.00433396936392535,107.3,0.5002043063486158
2021-01-08,RR,6.598,6.598,,,,,0.49294170095943196
2021-01-11,RR,,6.598,39816239,8367596989,0.004758383924601319,105.75,0.42601570640527286
2021-01-12,RR,,6.598,22821842,8367596989,0.002727406928178003,107.75,0.4286588537843494
2021-01-13,RR,,6.598,33797141,8367596989,0.004039049806584799,105.6,0.42292419420575866
2021-01-14,RR,5.73,5.73,,,,,0.42292419420575866
2021-01-14,RR,5.73,5.73,26511529,8367596989,0.0031683563435060172,106.65,0.4258201299505941
2021-01-15,RR,,5.73,34225305,8367596989,0.0040902190969513,105.9,0.4212928893383201
2021-01-18,RR,,5.73,25092725,8367596989,0.002998797030137418,104.25,0.41923118995536424
2021-01-19,RR,,5.73,45392626,8367596989,0.0054248102603020815,104.65,0.40625538507402775
2021-01-20,RR,,5.73,39292154,8367596989,0.00469575124753896,107.4,0.41009407604562015
2021-01-21,RR,-14.963,-14.963,43209199,8367596989,0.005163871904538733,103.3,0.4149014152923619
2021-01-21,RR,-14.963,-14.963,,,,,0.41465407425102896
2021-01-22,RR,,-14.963,37590926,8367596989,0.00449243983062483,102.95,0.4080752263352313
2021-01-25,RR,,-14.963,71213292,8367596989,0.008510602517498946,98.0,0.4367755506381288
2021-01-26,RR,-10.069,-10.069,116589904,8367596989,0.013933498966700772,96.32,0.43846725055315094
2021-01-27,RR,-6.147,-6.147,56570503,8367596989,0.006760662956684852,95.16,0.36499021930501585
2021-01-28,RR,-4.592,-4.592,55119518,8367596989,0.006587257736296315,96.94,0.33029369053611984
2021-01-28,RR,-4.592,-4.592,,,,,0.3031777344153621
2021-01-29,RR,,-4.592,93354251,8367596989,0.011156638055432523,91.7,0.34519607798713337
2021-02-01,RR,,-4.592,42855174,8367596989,0.005121562864026218,94.1,0.3664184780549818
2021-02-02,RR,,-4.592,49259943,8367596989,0.0058869879924615,94.76,0.3564163911112234
2021-02-03,RR,,-4.592,57041335,8367596989,0.006816931441008242,91.88,0.3658277527138119
2021-02-04,RR,,-4.592,41070895,8367596989,0.0049083261364035085,93.9,0.36883668005618964
2021-02-05,RR,,-4.592,44474409,8367596989,0.005315075410355665,93.9,0.3660419922401031
2021-02-08,RR,,-4.592,31309992,8367596989,0.0037418140526079297,93.0,0.36567886854262605
2021-02-09,RR,,-4.592,33254865,8367596989,0.003974243148148348,91.58,0.36196152595997166
2021-02-10,RR,-4.743,-4.743,53673611,8367596989,0.006414459380699029,92.8,0.3693250340375228
2021-02-11,RR,-6.127,-6.127,,,,,0.368282849159727
2021-02-11,RR,-6.127,-6.127,32390950,8367596989,0.0038709978554871817,92.6,0.36687065198697283
2021-02-12,RR,,-6.127,21290399,8367596989,0.0025443862829421936,92.86,0.3486236643262671
2021-02-15,RR,-4.688,-4.688,46137146,8367596989,0.005513786820834184,96.08,0.35803938246452743
2021-02-15,RR,-4.688,-4.688,,,,,0.3291593015409262
2021-02-16,RR,,-4.688,56384992,8367596989,0.0067384927923899085,99.94,0.38997996413897945
2021-02-17,RR,,-4.688,50942374,8367596989,0.006088053005775563,102.3,0.35732147587868784
2021-02-18,RR,,-4.688,53166639,8367596989,0.006353871854714393,93.34,0.4761339674840182
2021-02-19,RR,,-4.688,70375561,8367596989,0.008410486438641267,98.66,0.5165031240608353
2021-02-22,RR,,-4.688,80659432,8367596989,0.009639497708366508,105.45,0.5658658104709208
2021-02-23,RR,,-4.688,124727528,8367596989,0.01490601521129258,106.65,0.5660200263428611
2021-02-24,RR,-4.454,-4.454,57135191,8367596989,0.006828148042396118,111.9,0.5402854165484077
2021-02-24,RR,-4.454,-4.454,,,,,0.5382382348040607
2021-02-25,RR,,-4.454,79197746,8367596989,0.009464813626195544,112.05,0.5389273720097572
2021-02-26,RR,,-4.454,69475755,8367596989,0.008302951861966163,107.7,0.547849446496577
2021-03-01,RR,,-4.454,46985272,8367596989,0.005615145191835433,111.4,0.553603074635498
2021-03-02,RR,,-4.454,26612954,8367596989,0.00318047750566683,110.15,0.5574860487651265
2021-03-03,RR,,-4.454,40548415,8367596989,0.004845885270682221,114.45,0.5631338501675399
2021-03-04,RR,,-4.454,40724499,8367596989,0.004866928827181354,114.35,0.5564949494508735
2021-03-05,RR,,-4.454,57314119,8367596989,0.006849531481421111,108.55,0.5989188936752032
2021-03-08,RR,,-4.454,69590737,8367596989,0.008316693202538748,116.5,0.6400567583093271
2021-03-09,RR,,-4.454,44385429,8367596989,0.005304441533017049,113.85,0.6502801026375672
2021-03-10,RR,,-4.454,35636385,8367596989,0.004258855325710286,113.0,0.6530521463897901
2021-03-11,RR,-36.643,-36.643,49621765,8367596989,0.00593022884171316,113.8,0.6520004731530781
2021-03-12,RR,-24.668,-24.668,34448101,8367596989,0.004116845140281648,114.85,0.6459870049214245
2021-03-15,RR,17.723,17.723,60052554,8367596989,0.007176798079418115,118.0,0.6395775902268251
2021-03-16,RR,0.112,0.112,72279544,8367596989,0.00863802882655777,122.85,0.647795074505613
2021-03-17,RR,-0.99,-0.99,68063889,8367596989,0.008134221699428932,127.2,0.5402765367680809
2021-03-18,RR,-2.228,-2.228,56226402,8367596989,0.006719539919754135,124.55,0.532797069174641
2021-03-19,RR,-4.629,-4.629,83580650,8367596989,0.009988608451132946,117.0,0.5483898999738052
2021-03-19,RR,-4.629,-4.629,,,,,0.5483352809458303
2021-03-22,RR,,-4.629,73765739,8367596989,0.008815641945587493,111.9,0.5484883968274689
2021-03-23,RR,-5.767,-5.767,78726207,8367596989,0.009408460649275183,105.3,0.5878418198054342
2021-03-24,RR,-5.787,-5.787,,,,,0.5793205870510673
2021-03-24,RR,-5.787,-5.787,73768082,8367596989,0.008815921954292868,108.0,0.5961531869922057
2021-03-25,RR,,-5.787,37849243,8367596989,0.00452331093977834,106.05,0.5688020617676842
2021-03-26,RR,-0.326,-0.326,42882802,8367596989,0.005124864648282357,106.2,0.5678077796121476
2021-03-26,RR,-0.326,-0.326,,,,,0.5476532568204266
2021-03-29,RR,,-0.326,36194464,8367596989,0.004325550578927386,106.05,0.5476266711589167
2021-03-30,RR,,-0.326,32794476,8367596989,0.0039192226923824664,108.55,0.5251464474276043
2021-03-31,RR,,-0.326,41573389,8367596989,0.004968378502771126,105.3,0.45922902454166054
2021-04-01,RR,,-0.326,38876476,8367596989,0.004646074141848229,108.92,0.4738865233167037
2021-04-06,RR,,-0.326,51805910,8367596989,0.006191253004668339,111.76,0.48341072483304737
2021-04-07,RR,,-0.326,41913775,8367596989,0.005009057565164722,111.88,0.4826963462633579
2021-04-08,RR,,-0.326,34554220,8367596989,0.0041295272759222035,111.12,0.48180508776306596
2021-04-09,RR,,-0.326,38041688,8367596989,0.004546309776870159,111.88,0.4709983473438897
2021-04-12,RR,,-0.326,35834511,8367596989,0.004282533091293458,108.22,0.45347098548677406
2021-04-13,RR,,-0.326,26816697,8367596989,0.0032048265511894383,107.7,0.4265186968416198
2021-04-14,RR,,-0.326,23861683,8367596989,0.0028516768949757554,107.74,0.42465269915686954
2021-04-15,RR,-1.087,-1.087,36693633,8367596989,0.0043852055791211335,107.0,0.3743109030328554
2021-04-16,RR,-0.83,-0.83,,,,,0.3743109030328554
2021-04-16,RR,-0.83,-0.83,49025751,8367596989,0.005859000028855237,104.56,0.3518924769727434
2021-04-19,RR,,-0.83,29492698,8367596989,0.0035246317477731002,105.18,0.28422742903009707
2021-04-20,RR,,-0.83,66068073,8367596989,0.00789570447607034,99.28,0.33102073740474625
2021-04-21,RR,,-0.83,57382695,8367596989,0.006857726904801342,99.87,0.33263937435322927
2021-04-22,RR,,-0.83,36274359,8367596989,0.004335098720419504,102.82,0.34793603448798976
2021-04-23,RR,,-0.83,33012575,8367596989,0.003945287403707201,101.76,0.34920274694395304
2021-04-26,RR,7.348,7.348,39860340,8367596989,0.004763654374416,107.82,0.41186214299847085
2021-04-26,RR,7.348,7.348,,,,,0.4117794355260946
2021-04-27,RR,,7.348,47079410,8367596989,0.005626395494655198,102.94,0.43395189580603716
2021-04-28,RR,,7.348,35737874,8367596989,0.004270984136423016,102.76,0.42149060256406884
2021-04-29,RR,,7.348,31177290,8367596989,0.0037259550192230225,102.02,0.400680296568281
2021-04-30,RR,,7.348,34346591,8367596989,0.0041047138198878185,104.62,0.4001192243465568
2021-05-04,RR,,7.348,52052370,8367596989,0.0062207071000704,101.22,0.4131282855426214
2021-05-05,RR,,7.348,30283325,8367596989,0.0036191184924190666,101.76,0.41454298425100494
2021-05-06,RR,,7.348,34665172,8367596989,0.004142786996741198,103.4,0.41906295660918697
2021-05-07,RR,,7.348,36008137,8367596989,0.004303282895595487,106.74,0.422690055286663
2021-05-10,RR,,7.348,43537208,8367596989,0.005203071808696546,109.68,0.43362409754208264
2021-05-11,RR,,7.348,59180405,8367596989,0.007072568752749237,104.34,0.4685292168055696
2021-05-12,RR,,7.348,23495272,8367596989,0.002807887620649843,104.86,0.46851167822886425
2021-05-13,RR,6.998,6.998,32317183,8367596989,0.0038621820628412197,104.3,0.46880532861387525
2021-05-13,RR,6.998,6.998,,,,,0.461581298559661
2021-05-14,RR,,6.998,33840060,8367596989,0.004044178997206244,107.64,0.4749179513468404
2021-05-17,RR,,6.998,38623677,8367596989,0.004615862481280407,102.98,0.45609786707300054
2021-05-18,RR,,6.998,31806905,8367596989,0.003801199441346565,102.94,0.4559668915067473
2021-05-19,RR,-9.79,-9.79,,,,,0.4441278533107947
2021-05-19,RR,-9.79,-9.79,40131525,8367596989,0.004796063320539541,103.36,0.44244662512954747
2021-05-20,RR,,-9.79,29220916,8367596989,0.003492151455001199,103.26,0.3849053468689967
2021-05-21,RR,,-9.79,41349017,8367596989,0.004941564113849795,105.2,0.39183466369931397
2021-05-24,RR,,-9.79,17848944,8367596989,0.0021331027322974722,105.72,0.3553367734878615
2021-05-25,RR,,-9.79,22693861,8367596989,0.0027121120950056787,105.42,0.35549282485920075
2021-05-26,RR,,-9.79,27866669,8367596989,0.003330307259854099,103.04,0.36456870371237987
2021-05-27,RR,,-9.79,75947336,8367596989,0.009076361600569433,107.06,0.37959582112141615
2021-05-28,RR,,-9.79,32988567,8367596989,0.003942418240668928,107.02,0.3580313969418488
2021-06-01,RR,,-9.79,43390122,8367596989,0.005185493763268048,108.94,0.361881612398689
2021-06-02,RR,,-9.79,45126749,8367596989,0.005393035665953247,112.3,0.37223018694025034
2021-06-03,RR,,-9.79,32489068,8367596989,0.0038827238026293526,109.68,0.3692914187418769
2021-06-04,RR,,-9.79,36738423,8367596989,0.004390558370377558,107.32,0.3646429761072316
2021-06-07,RR,,-9.79,23609989,8367596989,0.002821597291437144,110.12,0.32939503295765554
2021-06-08,RR,,-9.79,37199339,8367596989,0.00444564180718814,111.4,0.3307913454002087
2021-06-09,RR,,-9.79,27527348,8367596989,0.003289755474144765,112.56,0.3300998468203827
2021-06-10,RR,-7.198,-7.198,21066211,8367596989,0.0025175938836076274,111.04,0.3357155264262636
